"Plot Title: PPUPL2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20699057, SEN S/N: 20699057, LBL: Temp)","RH, % (LGR S/N: 20699057, SEN S/N: 20699057, LBL: RH)"
1251,08/02/22 13:00:00,25.089,33.166
1252,08/02/22 13:30:00,25.258,34.420
1253,08/02/22 14:00:00,25.598,34.384
1254,08/02/22 14:30:00,25.307,34.290
1255,08/02/22 15:00:00,25.186,35.979
1256,08/02/22 15:30:00,24.823,35.512
1257,08/02/22 16:00:00,24.968,35.326
1258,08/02/22 16:30:00,24.629,33.292
1259,08/02/22 17:00:00,24.388,30.922
1260,08/02/22 17:30:00,23.857,35.784
1261,08/02/22 18:00:00,23.016,37.319
1262,08/02/22 18:30:00,22.417,42.543
1263,08/02/22 19:00:00,21.891,45.859
1264,08/02/22 19:30:00,21.079,49.219
1265,08/02/22 20:00:00,19.722,53.570
1266,08/02/22 20:30:00,16.820,61.526
1267,08/02/22 21:00:00,14.122,71.841
1268,08/02/22 21:30:00,13.161,77.328
1269,08/02/22 22:00:00,12.775,81.453
1270,08/02/22 22:30:00,12.437,83.087
1271,08/02/22 23:00:00,12.630,72.966
1272,08/02/22 23:30:00,12.678,73.792
1273,08/03/22 00:00:00,13.594,67.494
1274,08/03/22 00:30:00,13.834,60.560
1275,08/03/22 01:00:00,14.385,60.502
1276,08/03/22 01:30:00,13.666,85.525
1277,08/03/22 02:00:00,14.960,82.569
1278,08/03/22 02:30:00,16.701,75.167
1279,08/03/22 03:00:00,16.630,70.861
1280,08/03/22 03:30:00,13.497,69.722
1281,08/03/22 04:00:00,12.292,74.220
1282,08/03/22 04:30:00,13.425,75.599
1283,08/03/22 05:00:00,13.666,73.199
1284,08/03/22 05:30:00,12.823,75.783
1285,08/03/22 06:00:00,12.799,73.338
1286,08/03/22 06:30:00,13.497,69.779
1287,08/03/22 07:00:00,15.581,62.333
1288,08/03/22 07:30:00,17.701,58.448
1289,08/03/22 08:00:00,18.652,57.440
1290,08/03/22 08:30:00,18.699,60.058
1291,08/03/22 09:00:00,19.484,59.060
1292,08/03/22 09:30:00,20.269,58.238
1293,08/03/22 10:00:00,21.151,52.526
1294,08/03/22 10:30:00,22.992,48.835
1295,08/03/22 11:00:00,23.064,44.169
1296,08/03/22 11:30:00,24.315,37.450
1297,08/03/22 12:00:00,26.842,22.359
1298,08/03/22 12:30:00,27.161,21.303
1299,08/03/22 13:00:00,25.089,23.797
1300,08/03/22 13:30:00,26.500,22.407
1301,08/03/22 14:00:00,25.768,25.424
1302,08/03/22 14:30:00,25.963,24.511
1303,08/03/22 15:00:00,25.501,25.234
1304,08/03/22 15:30:00,25.113,33.704
1305,08/03/22 16:00:00,24.750,40.457
1306,08/03/22 16:30:00,23.689,44.887
1307,08/03/22 17:00:00,23.112,46.040
1308,08/03/22 17:30:00,22.992,47.114
1309,08/03/22 18:00:00,21.915,48.886
1310,08/03/22 18:30:00,20.365,53.599
1311,08/03/22 19:00:00,19.508,59.823
1312,08/03/22 19:30:00,18.271,64.422
1313,08/03/22 20:00:00,16.415,70.329
1314,08/03/22 20:30:00,13.906,78.789
1315,08/03/22 21:00:00,12.098,87.711
1316,08/03/22 21:30:00,11.127,91.781
1317,08/03/22 22:00:00,10.443,95.132
1318,08/03/22 22:30:00,10.541,97.551
1319,08/03/22 23:00:00,10.247,95.712
1320,08/03/22 23:30:00,9.706,94.177
1321,08/04/22 00:00:00,9.706,98.766
1322,08/04/22 00:30:00,9.608,99.036
1323,08/04/22 01:00:00,9.312,99.447
1324,08/04/22 01:30:00,9.262,99.679
1325,08/04/22 02:00:00,9.015,99.659
1326,08/04/22 02:30:00,7.995,98.290
1327,08/04/22 03:00:00,8.693,100.000
1328,08/04/22 03:30:00,8.891,100.000
1329,08/04/22 04:00:00,8.990,100.000
1330,08/04/22 04:30:00,9.064,99.672
1331,08/04/22 05:00:00,8.866,97.640
1332,08/04/22 05:30:00,7.945,99.063
1333,08/04/22 06:00:00,8.990,98.195
1334,08/04/22 06:30:00,9.435,98.195
1335,08/04/22 07:00:00,9.213,99.567
1336,08/04/22 07:30:00,9.336,99.774
1337,08/04/22 08:00:00,9.756,100.000
1338,08/04/22 08:30:00,10.467,98.031
1339,08/04/22 09:00:00,10.834,93.274
1340,08/04/22 09:30:00,12.171,87.040
1341,08/04/22 10:00:00,11.516,92.474
1342,08/04/22 10:30:00,12.050,91.575
1343,08/04/22 11:00:00,12.316,86.037
1344,08/04/22 11:30:00,12.219,89.950
1345,08/04/22 12:00:00,13.185,82.633
1346,08/04/22 12:30:00,15.796,66.933
1347,08/04/22 13:00:00,16.320,66.061
1348,08/04/22 13:30:00,17.272,57.472
1349,08/04/22 14:00:00,16.558,62.883
1350,08/04/22 14:30:00,16.272,62.538
1351,08/04/22 15:00:00,16.368,61.034
1352,08/04/22 15:30:00,17.177,59.965
1353,08/04/22 16:00:00,15.796,61.804
1354,08/04/22 16:30:00,16.296,63.432
1355,08/04/22 17:00:00,14.266,70.526
1356,08/04/22 17:30:00,15.843,59.091
1357,08/04/22 18:00:00,15.796,60.612
1358,08/04/22 18:30:00,15.414,63.223
1359,08/04/22 19:00:00,15.676,62.379
1360,08/04/22 19:30:00,14.936,66.895
1361,08/04/22 20:00:00,13.666,72.718
1362,08/04/22 20:30:00,11.102,81.596
1363,08/04/22 21:00:00,9.756,86.356
1364,08/04/22 21:30:00,9.238,88.586
1365,08/04/22 22:00:00,9.213,88.632
1366,08/04/22 22:30:00,8.767,90.126
1367,08/04/22 23:00:00,8.270,92.761
1368,08/04/22 23:30:00,7.293,94.420
1369,08/05/22 00:00:00,6.560,97.449
1370,08/05/22 00:30:00,6.204,97.178
1371,08/05/22 01:00:00,5.821,99.148
1372,08/05/22 01:30:00,5.745,99.490
1373,08/05/22 02:00:00,5.693,99.112
1374,08/05/22 02:30:00,5.179,99.015
1375,08/05/22 03:00:00,4.246,98.364
1376,08/05/22 03:30:00,4.480,99.781
1377,08/05/22 04:00:00,4.895,99.900
1378,08/05/22 04:30:00,4.194,99.025
1379,08/05/22 05:00:00,3.354,98.691
1380,08/05/22 05:30:00,4.168,100.000
1381,08/05/22 06:00:00,4.558,100.000
1382,08/05/22 06:30:00,5.745,100.000
1383,08/05/22 07:00:00,8.344,84.122
1384,08/05/22 07:30:00,10.956,73.783
1385,08/05/22 08:00:00,12.389,73.397
1386,08/05/22 08:30:00,13.906,71.086
1387,08/05/22 09:00:00,14.481,70.968
1388,08/05/22 09:30:00,16.034,62.082
1389,08/05/22 10:00:00,18.224,54.958
1390,08/05/22 10:30:00,18.699,51.688
1391,08/05/22 11:00:00,19.817,46.622
1392,08/05/22 11:30:00,20.936,44.463
1393,08/05/22 12:00:00,23.016,41.247
1394,08/05/22 12:30:00,21.533,45.143
1395,08/05/22 13:00:00,22.082,45.081
1396,08/05/22 13:30:00,22.657,44.056
1397,08/05/22 14:00:00,23.472,42.501
1398,08/05/22 14:30:00,22.896,43.115
1399,08/05/22 15:00:00,23.376,43.559
1400,08/05/22 15:30:00,22.992,44.933
1401,08/05/22 16:00:00,22.274,46.960
1402,08/05/22 16:30:00,22.202,46.440
1403,08/05/22 17:00:00,21.437,47.714
1404,08/05/22 17:30:00,20.865,49.538
1405,08/05/22 18:00:00,19.984,52.271
1406,08/05/22 18:30:00,19.793,52.555
1407,08/05/22 19:00:00,19.436,54.797
1408,08/05/22 19:30:00,18.652,56.432
1409,08/05/22 20:00:00,17.106,60.555
1410,08/05/22 20:30:00,14.505,66.672
1411,08/05/22 21:00:00,12.461,74.954
1412,08/05/22 21:30:00,11.248,79.125
1413,08/05/22 22:00:00,10.785,80.875
1414,08/05/22 22:30:00,10.907,81.173
1415,08/05/22 23:00:00,10.590,83.257
1416,08/05/22 23:30:00,10.369,83.634
1417,08/06/22 00:00:00,9.903,85.599
1418,08/06/22 00:30:00,9.706,87.343
1419,08/06/22 01:00:00,9.509,86.402
1420,08/06/22 01:30:00,9.608,88.547
1421,08/06/22 02:00:00,9.015,94.223
1422,08/06/22 02:30:00,9.435,94.662
1423,08/06/22 03:00:00,9.805,96.624
1424,08/06/22 03:30:00,10.051,93.275
1425,08/06/22 04:00:00,10.075,86.327
1426,08/06/22 04:30:00,10.149,85.181
1427,08/06/22 05:00:00,10.149,87.108
1428,08/06/22 05:30:00,10.516,82.757
1429,08/06/22 06:00:00,9.854,77.731
1430,08/06/22 06:30:00,11.613,67.593
1431,08/06/22 07:00:00,13.978,60.049
1432,08/06/22 07:30:00,16.606,55.057
1433,08/06/22 08:00:00,18.628,48.679
1434,08/06/22 08:30:00,19.175,51.411
1435,08/06/22 09:00:00,20.317,51.036
1436,08/06/22 09:30:00,21.843,39.557
1437,08/06/22 10:00:00,22.681,33.049
1438,08/06/22 10:30:00,23.352,33.243
1439,08/06/22 11:00:00,24.146,32.077
1440,08/06/22 11:30:00,25.162,27.600
1441,08/06/22 12:00:00,24.944,31.070
1442,08/06/22 12:30:00,26.867,27.184
1443,08/06/22 13:00:00,27.481,25.650
1444,08/06/22 13:30:00,27.456,25.924
1445,08/06/22 14:00:00,27.702,24.148
1446,08/06/22 14:30:00,28.419,23.087
1447,08/06/22 15:00:00,27.850,34.056
1448,08/06/22 15:30:00,27.210,33.324
1449,08/06/22 16:00:00,26.500,37.737
1450,08/06/22 16:30:00,26.329,38.283
1451,08/06/22 17:00:00,26.012,38.813
1452,08/06/22 17:30:00,25.040,40.718
1453,08/06/22 18:00:00,24.146,42.154
1454,08/06/22 18:30:00,23.954,42.783
1455,08/06/22 19:00:00,23.785,43.930
1456,08/06/22 19:30:00,22.848,45.976
1457,08/06/22 20:00:00,21.223,50.058
1458,08/06/22 20:30:00,18.247,57.286
1459,08/06/22 21:00:00,16.392,62.677
1460,08/06/22 21:30:00,15.390,66.569
1461,08/06/22 22:00:00,14.936,68.434
1462,08/06/22 22:30:00,14.194,69.565
1463,08/06/22 23:00:00,13.546,76.658
1464,08/06/22 23:30:00,13.088,75.754
1465,08/07/22 00:00:00,13.257,77.404
1466,08/07/22 00:30:00,12.316,78.477
1467,08/07/22 01:00:00,12.582,83.066
1468,08/07/22 01:30:00,12.920,67.602
1469,08/07/22 02:00:00,12.606,67.227
1470,08/07/22 02:30:00,13.040,67.739
1471,08/07/22 03:00:00,12.606,71.462
1472,08/07/22 03:30:00,12.751,66.271
1473,08/07/22 04:00:00,12.823,65.093
1474,08/07/22 04:30:00,12.389,69.941
1475,08/07/22 05:00:00,12.147,67.201
1476,08/07/22 05:30:00,11.127,70.184
1477,08/07/22 06:00:00,11.710,61.275
1478,08/07/22 06:30:00,12.799,65.786
1479,08/07/22 07:00:00,16.701,59.979
1480,08/07/22 07:30:00,19.032,54.768
1481,08/07/22 08:00:00,20.841,41.040
1482,08/07/22 08:30:00,22.417,34.055
1483,08/07/22 09:00:00,23.424,32.248
1484,08/07/22 09:30:00,24.195,30.906
1485,08/07/22 10:00:00,25.210,28.420
1486,08/07/22 10:30:00,26.500,28.521
1487,08/07/22 11:00:00,27.210,26.524
1488,08/07/22 11:30:00,28.171,24.664
1489,08/07/22 12:00:00,28.742,24.392
1490,08/07/22 12:30:00,29.140,23.309
1491,08/07/22 13:00:00,29.840,21.119
1492,08/07/22 13:30:00,30.293,20.480
1493,08/07/22 14:00:00,30.798,17.792
1494,08/07/22 14:30:00,30.950,18.260
1495,08/07/22 15:00:00,32.124,18.750
1496,08/07/22 15:30:00,32.510,17.492
1497,08/07/22 16:00:00,31.893,14.677
1498,08/07/22 16:30:00,31.919,15.536
1499,08/07/22 17:00:00,32.253,15.123
1500,08/07/22 17:30:00,32.098,15.402
1501,08/07/22 18:00:00,29.565,30.612
1502,08/07/22 18:30:00,28.468,33.606
1503,08/07/22 19:00:00,27.949,36.414
1504,08/07/22 19:30:00,26.573,39.598
1505,08/07/22 20:00:00,24.581,44.023
1506,08/07/22 20:30:00,21.127,51.397
1507,08/07/22 21:00:00,19.127,56.350
1508,08/07/22 21:30:00,18.247,59.018
1509,08/07/22 22:00:00,16.439,66.053
1510,08/07/22 22:30:00,15.175,70.038
1511,08/07/22 23:00:00,14.912,70.907
1512,08/07/22 23:30:00,14.984,63.091
1513,08/08/22 00:00:00,14.577,63.435
1514,08/08/22 00:30:00,14.409,62.669
1515,08/08/22 01:00:00,13.497,77.705
1516,08/08/22 01:30:00,13.425,73.265
1517,08/08/22 02:00:00,13.209,81.332
1518,08/08/22 02:30:00,12.944,77.116
1519,08/08/22 03:00:00,14.050,65.250
1520,08/08/22 03:30:00,13.064,82.226
1521,08/08/22 04:00:00,13.425,71.450
1522,08/08/22 04:30:00,12.847,69.169
1523,08/08/22 05:00:00,12.364,76.579
1524,08/08/22 05:30:00,12.678,76.282
1525,08/08/22 06:00:00,12.025,79.568
1526,08/08/22 06:30:00,12.823,75.671
1527,08/08/22 07:00:00,15.557,69.677
1528,08/08/22 07:30:00,18.889,62.527
1529,08/08/22 08:00:00,20.507,59.282
1530,08/08/22 08:30:00,21.795,46.167
1531,08/08/22 09:00:00,23.857,41.861
1532,08/08/22 09:30:00,26.573,33.334
1533,08/08/22 10:00:00,27.850,33.651
1534,08/08/22 10:30:00,30.167,27.985
1535,08/08/22 11:00:00,31.970,17.108
1536,08/08/22 11:30:00,32.175,21.685
1537,08/08/22 12:00:00,32.021,22.132
1538,08/08/22 12:30:00,32.124,22.630
1539,08/08/22 13:00:00,32.201,21.158
1540,08/08/22 13:30:00,31.586,27.542
1541,08/08/22 14:00:00,32.330,27.563
1542,08/08/22 14:30:00,31.484,30.394
1543,08/08/22 15:00:00,31.816,33.944
1544,08/08/22 15:30:00,30.369,36.178
1545,08/08/22 16:00:00,29.389,39.596
1546,08/08/22 16:30:00,29.414,39.698
1547,08/08/22 17:00:00,29.515,39.309
1548,08/08/22 17:30:00,28.965,41.243
1549,08/08/22 18:00:00,27.358,44.803
1550,08/08/22 18:30:00,25.914,48.507
1551,08/08/22 19:00:00,24.484,49.601
1552,08/08/22 19:30:00,22.657,55.608
1553,08/08/22 20:00:00,21.652,60.194
1554,08/08/22 20:30:00,19.032,69.773
1555,08/08/22 21:00:00,17.320,78.652
1556,08/08/22 21:30:00,16.749,81.924
1557,08/08/22 22:00:00,15.700,82.269
1558,08/08/22 22:30:00,14.745,90.154
1559,08/08/22 23:00:00,14.553,91.056
1560,08/08/22 23:30:00,14.529,93.455
1561,08/09/22 00:00:00,14.218,94.204
1562,08/09/22 00:30:00,14.002,95.591
1563,08/09/22 01:00:00,14.792,93.210
1564,08/09/22 01:30:00,15.055,93.069
1565,08/09/22 02:00:00,16.225,92.633
1566,08/09/22 02:30:00,15.748,92.932
1567,08/09/22 03:00:00,15.390,91.739
1568,08/09/22 03:30:00,15.079,94.117
1569,08/09/22 04:00:00,16.296,89.366
1570,08/09/22 04:30:00,16.654,88.543
1571,08/09/22 05:00:00,16.225,90.520
1572,08/09/22 05:30:00,15.986,90.620
1573,08/09/22 06:00:00,15.414,93.004
1574,08/09/22 06:30:00,15.342,92.200
1575,08/09/22 07:00:00,16.368,88.313
1576,08/09/22 07:30:00,17.605,88.772
1577,08/09/22 08:00:00,20.222,74.153
1578,08/09/22 08:30:00,20.198,76.589
1579,08/09/22 09:00:00,26.280,34.582
1580,08/09/22 09:30:00,24.460,57.366
1581,08/09/22 10:00:00,24.484,45.402
1582,08/09/22 10:30:00,20.984,68.132
1583,08/09/22 11:00:00,24.243,45.727
1584,08/09/22 11:30:00,26.500,38.698
1585,08/09/22 12:00:00,25.987,41.313
1586,08/09/22 12:30:00,27.628,36.450
1587,08/09/22 13:00:00,25.671,51.794
1588,08/09/22 13:30:00,23.232,56.314
1589,08/09/22 14:00:00,24.267,54.781
1590,08/09/22 14:30:00,25.380,48.118
1591,08/09/22 15:00:00,28.543,40.171
1592,08/09/22 15:30:00,29.240,37.177
1593,08/09/22 16:00:00,28.568,38.379
1594,08/09/22 16:30:00,27.653,41.397
1595,08/09/22 17:00:00,29.140,35.859
1596,08/09/22 17:30:00,30.192,42.436
1597,08/09/22 18:00:00,26.378,55.431
1598,08/09/22 18:30:00,25.428,61.655
1599,08/09/22 19:00:00,25.890,62.068
1600,08/09/22 19:30:00,24.460,66.208
1601,08/09/22 20:00:00,23.328,69.357
1602,08/09/22 20:30:00,21.509,74.754
1603,08/09/22 21:00:00,20.007,79.785
1604,08/09/22 21:30:00,21.223,63.246
1605,08/09/22 22:00:00,22.729,57.291
1606,08/09/22 22:30:00,22.968,53.313
1607,08/09/22 23:00:00,22.369,54.820
1608,08/09/22 23:30:00,20.579,65.535
1609,08/10/22 00:00:00,19.413,69.405
1610,08/10/22 00:30:00,18.937,70.863
1611,08/10/22 01:00:00,18.913,69.751
1612,08/10/22 01:30:00,18.913,67.993
1613,08/10/22 02:00:00,19.746,64.078
1614,08/10/22 02:30:00,19.056,66.870
1615,08/10/22 03:00:00,18.628,68.000
1616,08/10/22 03:30:00,18.818,67.653
1617,08/10/22 04:00:00,17.106,80.505
1618,08/10/22 04:30:00,15.461,87.372
1619,08/10/22 05:00:00,14.505,97.415
1620,08/10/22 05:30:00,14.290,98.272
1621,08/10/22 06:00:00,14.577,99.010
1622,08/10/22 06:30:00,14.840,99.537
1623,08/10/22 07:00:00,14.457,99.684
1624,08/10/22 07:30:00,13.978,99.702
1625,08/10/22 08:00:00,13.834,99.914
1626,08/10/22 08:30:00,13.522,99.927
1627,08/10/22 09:00:00,13.546,99.633
1628,08/10/22 09:30:00,13.810,99.228
1629,08/10/22 10:00:00,14.409,99.772
1630,08/10/22 10:30:00,15.676,97.320
1631,08/10/22 11:00:00,15.772,93.670
1632,08/10/22 11:30:00,16.677,91.163
1633,08/10/22 12:00:00,17.772,85.505
1634,08/10/22 12:30:00,18.652,81.176
1635,08/10/22 13:00:00,19.722,76.720
1636,08/10/22 13:30:00,19.579,76.405
1637,08/10/22 14:00:00,22.082,64.926
1638,08/10/22 14:30:00,19.865,70.747
1639,08/10/22 15:00:00,19.389,68.844
1640,08/10/22 15:30:00,22.417,59.091
1641,08/10/22 16:00:00,24.823,53.069
1642,08/10/22 16:30:00,21.843,58.173
1643,08/10/22 17:00:00,20.436,62.904
1644,08/10/22 17:30:00,19.436,66.257
1645,08/10/22 18:00:00,16.606,76.928
1646,08/10/22 18:30:00,15.318,81.552
1647,08/10/22 19:00:00,14.577,84.415
1648,08/10/22 19:30:00,14.170,85.428
1649,08/10/22 20:00:00,13.834,89.243
1650,08/10/22 20:30:00,12.413,93.220
1651,08/10/22 21:00:00,11.589,97.184
1652,08/10/22 21:30:00,10.590,97.239
1653,08/10/22 22:00:00,9.977,97.896
1654,08/10/22 22:30:00,9.780,99.207
1655,08/10/22 23:00:00,10.320,99.680
1656,08/10/22 23:30:00,10.492,98.711
1657,08/11/22 00:00:00,10.149,98.765
1658,08/11/22 00:30:00,9.336,96.121
1659,08/11/22 01:00:00,9.336,88.922
1660,08/11/22 01:30:00,10.590,80.045
1661,08/11/22 02:00:00,10.222,82.690
1662,08/11/22 02:30:00,9.386,85.001
1663,08/11/22 03:00:00,9.632,84.821
1664,08/11/22 03:30:00,9.903,83.393
1665,08/11/22 04:00:00,8.543,85.856
1666,08/11/22 04:30:00,8.742,85.272
1667,08/11/22 05:00:00,8.170,86.762
1668,08/11/22 05:30:00,8.220,87.139
1669,08/11/22 06:00:00,7.845,86.579
1670,08/11/22 06:30:00,7.770,88.586
1671,08/11/22 07:00:00,11.273,74.070
1672,08/11/22 07:30:00,14.745,61.779
1673,08/11/22 08:00:00,16.034,56.918
1674,08/11/22 08:30:00,16.844,57.497
1675,08/11/22 09:00:00,17.391,60.601
1676,08/11/22 09:30:00,18.818,53.101
1677,08/11/22 10:00:00,20.317,45.380
1678,08/11/22 10:30:00,22.345,44.277
1679,08/11/22 11:00:00,22.944,36.587
1680,08/11/22 11:30:00,24.291,35.892
1681,08/11/22 12:00:00,25.307,34.558
1682,08/11/22 12:30:00,25.307,31.775
1683,08/11/22 13:00:00,26.573,32.997
1684,08/11/22 13:30:00,27.259,34.841
1685,08/11/22 14:00:00,26.965,36.652
1686,08/11/22 14:30:00,27.382,33.609
1687,08/11/22 15:00:00,27.161,35.669
1688,08/11/22 15:30:00,26.549,36.144
1689,08/11/22 16:00:00,25.987,36.689
1690,08/11/22 16:30:00,26.085,38.357
1691,08/11/22 17:00:00,25.890,40.678
1692,08/11/22 17:30:00,24.750,47.173
1693,08/11/22 18:00:00,23.881,51.298
1694,08/11/22 18:30:00,22.944,54.310
1695,08/11/22 19:00:00,22.154,57.421
1696,08/11/22 19:30:00,20.984,60.605
1697,08/11/22 20:00:00,19.080,65.007
1698,08/11/22 20:30:00,16.796,70.228
1699,08/11/22 21:00:00,15.509,74.813
1700,08/11/22 21:30:00,14.481,78.357
1701,08/11/22 22:00:00,13.738,81.230
1702,08/11/22 22:30:00,13.233,83.647
1703,08/11/22 23:00:00,13.305,82.850
1704,08/11/22 23:30:00,12.751,84.990
1705,08/12/22 00:00:00,12.050,87.382
1706,08/12/22 00:30:00,12.630,89.684
1707,08/12/22 01:00:00,12.461,90.742
1708,08/12/22 01:30:00,11.565,91.141
1709,08/12/22 02:00:00,11.686,91.016
1710,08/12/22 02:30:00,11.807,88.747
1711,08/12/22 03:00:00,11.856,92.096
1712,08/12/22 03:30:00,11.127,93.785
1713,08/12/22 04:00:00,11.589,91.873
1714,08/12/22 04:30:00,11.565,88.740
1715,08/12/22 05:00:00,11.346,89.210
1716,08/12/22 05:30:00,10.834,91.215
1717,08/12/22 06:00:00,11.102,89.150
1718,08/12/22 06:30:00,11.419,90.845
1719,08/12/22 07:00:00,13.449,78.995
1720,08/12/22 07:30:00,15.986,70.219
1721,08/12/22 08:00:00,15.843,73.033
1722,08/12/22 08:30:00,16.320,73.668
1723,08/12/22 09:00:00,17.796,68.844
1724,08/12/22 09:30:00,18.129,69.664
1725,08/12/22 10:00:00,21.628,56.601
1726,08/12/22 10:30:00,19.936,62.490
1727,08/12/22 11:00:00,20.627,62.213
1728,08/12/22 11:30:00,21.151,59.901
1729,08/12/22 12:00:00,21.461,60.773
1730,08/12/22 12:30:00,22.585,57.177
1731,08/12/22 13:00:00,22.705,57.689
1732,08/12/22 13:30:00,23.136,56.361
1733,08/12/22 14:00:00,23.256,56.783
1734,08/12/22 14:30:00,23.472,57.960
1735,08/12/22 15:00:00,24.750,50.463
1736,08/12/22 15:30:00,23.881,51.709
1737,08/12/22 16:00:00,23.232,53.444
1738,08/12/22 16:30:00,23.064,54.202
1739,08/12/22 17:00:00,21.987,58.410
1740,08/12/22 17:30:00,20.793,63.475
1741,08/12/22 18:00:00,19.651,67.626
1742,08/12/22 18:30:00,17.605,74.894
1743,08/12/22 19:00:00,17.368,77.425
1744,08/12/22 19:30:00,15.963,81.722
1745,08/12/22 20:00:00,14.242,86.841
1746,08/12/22 20:30:00,13.810,88.708
1747,08/12/22 21:00:00,13.040,90.625
1748,08/12/22 21:30:00,12.413,94.839
1749,08/12/22 22:00:00,11.953,95.508
1750,08/12/22 22:30:00,11.443,96.437
1751,08/12/22 23:00:00,11.127,95.543
1752,08/12/22 23:30:00,10.687,93.900
1753,08/13/22 00:00:00,10.345,93.709
1754,08/13/22 00:30:00,10.001,95.344
1755,08/13/22 01:00:00,10.345,92.789
1756,08/13/22 01:30:00,10.590,90.325
1757,08/13/22 02:00:00,10.565,87.603
1758,08/13/22 02:30:00,10.345,89.640
1759,08/13/22 03:00:00,10.149,89.851
1760,08/13/22 03:30:00,10.222,87.546
1761,08/13/22 04:00:00,9.854,89.881
1762,08/13/22 04:30:00,9.928,90.883
1763,08/13/22 05:00:00,10.100,89.501
1764,08/13/22 05:30:00,9.805,90.387
1765,08/13/22 06:00:00,9.854,90.502
1766,08/13/22 06:30:00,10.149,87.922
1767,08/13/22 07:00:00,10.369,87.923
1768,08/13/22 07:30:00,10.467,85.043
1769,08/13/22 08:00:00,10.834,82.991
1770,08/13/22 08:30:00,12.243,74.882
1771,08/13/22 09:00:00,12.871,71.769
1772,08/13/22 09:30:00,13.594,67.956
1773,08/13/22 10:00:00,15.796,61.328
1774,08/13/22 10:30:00,16.177,61.540
1775,08/13/22 11:00:00,17.011,57.006
1776,08/13/22 11:30:00,18.176,55.656
1777,08/13/22 12:00:00,18.628,54.956
1778,08/13/22 12:30:00,19.246,54.676
1779,08/13/22 13:00:00,19.651,53.901
1780,08/13/22 13:30:00,19.222,55.258
1781,08/13/22 14:00:00,19.532,54.502
1782,08/13/22 14:30:00,20.079,54.148
1783,08/13/22 15:00:00,20.507,54.240
1784,08/13/22 15:30:00,20.341,54.959
1785,08/13/22 16:00:00,19.936,55.733
1786,08/13/22 16:30:00,20.031,55.099
1787,08/13/22 17:00:00,19.341,58.003
1788,08/13/22 17:30:00,19.199,58.681
1789,08/13/22 18:00:00,18.390,61.694
1790,08/13/22 18:30:00,18.366,63.873
1791,08/13/22 19:00:00,17.582,67.870
1792,08/13/22 19:30:00,16.582,72.347
1793,08/13/22 20:00:00,14.816,78.540
1794,08/13/22 20:30:00,12.268,87.328
1795,08/13/22 21:00:00,10.785,93.466
1796,08/13/22 21:30:00,10.124,96.937
1797,08/13/22 22:00:00,10.492,98.885
1798,08/13/22 22:30:00,11.175,98.726
1799,08/13/22 23:00:00,11.492,96.501
1800,08/13/22 23:30:00,11.346,97.646
1801,08/14/22 00:00:00,11.321,97.664
1802,08/14/22 00:30:00,11.078,98.099
1803,08/14/22 01:00:00,10.980,98.172
1804,08/14/22 01:30:00,9.854,93.733
1805,08/14/22 02:00:00,8.593,93.149
1806,08/14/22 02:30:00,7.995,91.952
1807,08/14/22 03:00:00,7.970,94.198
1808,08/14/22 03:30:00,6.661,96.540
1809,08/14/22 04:00:00,7.745,94.490
1810,08/14/22 04:30:00,7.820,93.503
1811,08/14/22 05:00:00,7.970,94.827
1812,08/14/22 05:30:00,7.645,88.400
1813,08/14/22 06:00:00,7.268,86.674
1814,08/14/22 06:30:00,7.167,96.480
1815,08/14/22 07:00:00,9.706,90.207
1816,08/14/22 07:30:00,14.122,66.342
1817,08/14/22 08:00:00,14.768,67.185
1818,08/14/22 08:30:00,15.557,65.955
1819,08/14/22 09:00:00,16.582,66.107
1820,08/14/22 09:30:00,18.509,60.540
1821,08/14/22 10:00:00,19.841,53.742
1822,08/14/22 10:30:00,19.770,50.367
1823,08/14/22 11:00:00,21.628,47.580
1824,08/14/22 11:30:00,21.509,48.453
1825,08/14/22 12:00:00,22.130,45.952
1826,08/14/22 12:30:00,23.112,42.622
1827,08/14/22 13:00:00,23.809,40.486
1828,08/14/22 13:30:00,24.050,42.826
1829,08/14/22 14:00:00,24.750,39.768
1830,08/14/22 14:30:00,25.355,38.976
1831,08/14/22 15:00:00,25.283,39.989
1832,08/14/22 15:30:00,24.508,42.195
1833,08/14/22 16:00:00,23.905,46.040
1834,08/14/22 16:30:00,23.569,47.665
1835,08/14/22 17:00:00,22.968,49.308
1836,08/14/22 17:30:00,22.729,50.637
1837,08/14/22 18:00:00,21.939,53.480
1838,08/14/22 18:30:00,21.652,55.088
1839,08/14/22 19:00:00,21.127,58.492
1840,08/14/22 19:30:00,19.936,63.661
1841,08/14/22 20:00:00,18.224,68.630
1842,08/14/22 20:30:00,15.891,75.201
1843,08/14/22 21:00:00,14.888,79.305
1844,08/14/22 21:30:00,14.074,82.561
1845,08/14/22 22:00:00,12.509,88.787
1846,08/14/22 22:30:00,12.195,88.999
1847,08/14/22 23:00:00,12.292,88.813
1848,08/14/22 23:30:00,11.175,90.290
1849,08/15/22 00:00:00,10.736,92.839
1850,08/15/22 00:30:00,11.151,91.864
1851,08/15/22 01:00:00,10.687,93.210
1852,08/15/22 01:30:00,10.320,92.449
1853,08/15/22 02:00:00,10.516,90.850
