"Plot Title: FORCRK_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685714, SEN S/N: 20685714, LBL: Temp)","Bad Battery (LGR S/N: 20685714)","End Of File (LGR S/N: 20685714)"
2666,09/01/22 00:30:00,4.727,,
2667,09/01/22 01:00:00,4.727,,
2668,09/01/22 01:30:00,4.623,,
2669,09/01/22 02:00:00,4.519,,
2670,09/01/22 02:30:00,4.519,,
2671,09/01/22 03:00:00,4.415,,
2672,09/01/22 03:30:00,4.415,,
2673,09/01/22 04:00:00,4.415,,
2674,09/01/22 04:30:00,4.311,,
2675,09/01/22 05:00:00,4.311,,
2676,09/01/22 05:30:00,4.207,,
2677,09/01/22 06:00:00,4.207,,
2678,09/01/22 06:30:00,4.102,,
2679,09/01/22 07:00:00,4.102,,
2680,09/01/22 07:30:00,4.102,,
2681,09/01/22 08:00:00,4.311,,
2682,09/01/22 08:30:00,4.519,,
2683,09/01/22 09:00:00,4.727,,
2684,09/01/22 09:30:00,4.934,,
2685,09/01/22 10:00:00,5.244,,
2686,09/01/22 10:30:00,5.552,,
2687,09/01/22 11:00:00,5.757,,
2688,09/01/22 11:30:00,6.166,,
2689,09/01/22 12:00:00,6.471,,
2690,09/01/22 12:30:00,6.573,,
2691,09/01/22 13:00:00,6.775,,
2692,09/01/22 13:30:00,6.877,,
2693,09/01/22 14:00:00,6.978,,
2694,09/01/22 14:30:00,7.179,,
2695,09/01/22 15:00:00,7.179,,
2696,09/01/22 15:30:00,7.280,,
2697,09/01/22 16:00:00,7.381,,
2698,09/01/22 16:30:00,7.381,,
2699,09/01/22 17:00:00,7.481,,
2700,09/01/22 17:30:00,7.381,,
2701,09/01/22 18:00:00,7.280,,
2702,09/01/22 18:30:00,7.079,,
2703,09/01/22 19:00:00,6.775,,
2704,09/01/22 19:30:00,6.471,,
2705,09/01/22 20:00:00,5.962,,
2706,09/01/22 20:30:00,5.552,,
2707,09/01/22 21:00:00,5.347,,
2708,09/01/22 21:30:00,5.141,,
2709,09/01/22 22:00:00,5.141,,
2710,09/01/22 22:30:00,5.347,,
2711,09/01/22 23:00:00,5.450,,
2712,09/01/22 23:30:00,5.450,,
2713,09/02/22 00:00:00,5.347,,
2714,09/02/22 00:30:00,5.347,,
2715,09/02/22 01:00:00,5.244,,
2716,09/02/22 01:30:00,5.347,,
2717,09/02/22 02:00:00,5.450,,
2718,09/02/22 02:30:00,5.552,,
2719,09/02/22 03:00:00,5.655,,
2720,09/02/22 03:30:00,5.757,,
2721,09/02/22 04:00:00,5.757,,
2722,09/02/22 04:30:00,5.860,,
2723,09/02/22 05:00:00,5.860,,
2724,09/02/22 05:30:00,5.860,,
2725,09/02/22 06:00:00,5.962,,
2726,09/02/22 06:30:00,5.962,,
2727,09/02/22 07:00:00,6.064,,
2728,09/02/22 07:30:00,6.064,,
2729,09/02/22 08:00:00,6.268,,
2730,09/02/22 08:30:00,6.573,,
2731,09/02/22 09:00:00,6.877,,
2732,09/02/22 09:30:00,7.079,,
2733,09/02/22 10:00:00,7.280,,
2734,09/02/22 10:30:00,7.481,,
2735,09/02/22 11:00:00,7.782,,
2736,09/02/22 11:30:00,8.182,,
2737,09/02/22 12:00:00,8.382,,
2738,09/02/22 12:30:00,8.680,,
2739,09/02/22 13:00:00,8.779,,
2740,09/02/22 13:30:00,8.779,,
2741,09/02/22 14:00:00,8.879,,
2742,09/02/22 14:30:00,8.779,,
2743,09/02/22 15:00:00,8.680,,
2744,09/02/22 15:30:00,8.481,,
2745,09/02/22 16:00:00,8.182,,
2746,09/02/22 16:30:00,7.983,,
2747,09/02/22 17:00:00,7.782,,
2748,09/02/22 17:30:00,7.582,,
2749,09/02/22 18:00:00,7.381,,
2750,09/02/22 18:30:00,7.179,,
2751,09/02/22 19:00:00,6.877,,
2752,09/02/22 19:30:00,6.573,,
2753,09/02/22 20:00:00,6.064,,
2754,09/02/22 20:30:00,5.655,,
2755,09/02/22 21:00:00,5.450,,
2756,09/02/22 21:30:00,5.244,,
2757,09/02/22 22:00:00,5.037,,
2758,09/02/22 22:30:00,4.934,,
2759,09/02/22 23:00:00,4.831,,
2760,09/02/22 23:30:00,4.831,,
2761,09/03/22 00:00:00,4.831,,
2762,09/03/22 00:30:00,4.727,,
2763,09/03/22 01:00:00,4.623,,
2764,09/03/22 01:30:00,4.623,,
2765,09/03/22 02:00:00,4.623,,
2766,09/03/22 02:30:00,4.519,,
2767,09/03/22 03:00:00,4.415,,
2768,09/03/22 03:30:00,4.415,,
2769,09/03/22 04:00:00,4.415,,
2770,09/03/22 04:30:00,4.415,,
2771,09/03/22 05:00:00,4.623,,
2772,09/03/22 05:30:00,4.831,,
2773,09/03/22 06:00:00,5.037,,
2774,09/03/22 06:30:00,5.244,,
2775,09/03/22 07:00:00,5.244,,
2776,09/03/22 07:30:00,5.347,,
2777,09/03/22 08:00:00,5.347,,
2778,09/03/22 08:30:00,5.347,,
2779,09/03/22 09:00:00,5.450,,
2780,09/03/22 09:30:00,5.450,,
2781,09/03/22 10:00:00,5.552,,
2782,09/03/22 10:30:00,5.655,,
2783,09/03/22 11:00:00,5.757,,
2784,09/03/22 11:30:00,5.860,,
2785,09/03/22 12:00:00,6.064,,
2786,09/03/22 12:30:00,6.268,,
2787,09/03/22 13:00:00,6.471,,
2788,09/03/22 13:30:00,6.573,,
2789,09/03/22 14:00:00,6.775,,
2790,09/03/22 14:30:00,6.978,,
2791,09/03/22 15:00:00,7.079,,
2792,09/03/22 15:30:00,7.079,,
2793,09/03/22 16:00:00,6.978,,
2794,09/03/22 16:30:00,6.978,,
2795,09/03/22 17:00:00,6.877,,
2796,09/03/22 17:30:00,6.573,,
2797,09/03/22 18:00:00,6.370,,
2798,09/03/22 18:30:00,6.166,,
2799,09/03/22 19:00:00,5.962,,
2800,09/03/22 19:30:00,5.757,,
2801,09/03/22 20:00:00,5.450,,
2802,09/03/22 20:30:00,5.141,,
2803,09/03/22 21:00:00,4.934,,
2804,09/03/22 21:30:00,4.831,,
2805,09/03/22 22:00:00,4.727,,
2806,09/03/22 22:30:00,4.623,,
2807,09/03/22 23:00:00,4.623,,
2808,09/03/22 23:30:00,4.519,,
2809,09/04/22 00:00:00,4.415,,
2810,09/04/22 00:30:00,4.311,,
2811,09/04/22 01:00:00,4.207,,
2812,09/04/22 01:30:00,4.102,,
2813,09/04/22 02:00:00,3.998,,
2814,09/04/22 02:30:00,3.998,,
2815,09/04/22 03:00:00,3.893,,
2816,09/04/22 03:30:00,3.788,,
2817,09/04/22 04:00:00,3.893,,
2818,09/04/22 04:30:00,3.998,,
2819,09/04/22 05:00:00,3.998,,
2820,09/04/22 05:30:00,3.998,,
2821,09/04/22 06:00:00,4.102,,
2822,09/04/22 06:30:00,4.102,,
2823,09/04/22 07:00:00,3.998,,
2824,09/04/22 07:30:00,4.102,,
2825,09/04/22 08:00:00,4.207,,
2826,09/04/22 08:30:00,4.415,,
2827,09/04/22 09:00:00,4.519,,
2828,09/04/22 09:30:00,4.934,,
2829,09/04/22 10:00:00,5.347,,
2830,09/04/22 10:30:00,5.655,,
2831,09/04/22 11:00:00,6.064,,
2832,09/04/22 11:30:00,6.370,,
2833,09/04/22 12:00:00,6.775,,
2834,09/04/22 12:30:00,6.978,,
2835,09/04/22 13:00:00,7.179,,
2836,09/04/22 13:30:00,7.179,,
2837,09/04/22 14:00:00,6.978,,
2838,09/04/22 14:30:00,6.775,,
2839,09/04/22 15:00:00,6.674,,
2840,09/04/22 15:30:00,6.877,,
2841,09/04/22 16:00:00,7.079,,
2842,09/04/22 16:30:00,7.079,,
2843,09/04/22 17:00:00,7.179,,
2844,09/04/22 17:30:00,7.079,,
2845,09/04/22 18:00:00,6.978,,
2846,09/04/22 18:30:00,6.877,,
2847,09/04/22 19:00:00,6.775,,
2848,09/04/22 19:30:00,6.674,,
2849,09/04/22 20:00:00,6.471,,
2850,09/04/22 20:30:00,6.268,,
2851,09/04/22 21:00:00,6.166,,
2852,09/04/22 21:30:00,6.064,,
2853,09/04/22 22:00:00,5.962,,
2854,09/04/22 22:30:00,5.860,,
2855,09/04/22 23:00:00,5.757,,
2856,09/04/22 23:30:00,5.757,,
2857,09/05/22 00:00:00,5.757,,
2858,09/05/22 00:30:00,5.757,,
2859,09/05/22 01:00:00,5.655,,
2860,09/05/22 01:30:00,5.552,,
2861,09/05/22 02:00:00,5.347,,
2862,09/05/22 02:30:00,5.141,,
2863,09/05/22 03:00:00,5.141,,
2864,09/05/22 03:30:00,5.141,,
2865,09/05/22 04:00:00,5.037,,
2866,09/05/22 04:30:00,4.831,,
2867,09/05/22 05:00:00,4.623,,
2868,09/05/22 05:30:00,4.415,,
2869,09/05/22 06:00:00,4.102,,
2870,09/05/22 06:30:00,3.998,,
2871,09/05/22 07:00:00,3.998,,
2872,09/05/22 07:30:00,4.102,,
2873,09/05/22 08:00:00,4.311,,
2874,09/05/22 08:30:00,4.519,,
2875,09/05/22 09:00:00,4.727,,
2876,09/05/22 09:30:00,4.934,,
2877,09/05/22 10:00:00,5.141,,
2878,09/05/22 10:30:00,5.347,,
2879,09/05/22 11:00:00,5.552,,
2880,09/05/22 11:30:00,5.757,,
2881,09/05/22 12:00:00,5.860,,
2882,09/05/22 12:30:00,6.064,,
2883,09/05/22 13:00:00,6.268,,
2884,09/05/22 13:30:00,6.370,,
2885,09/05/22 14:00:00,6.471,,
2886,09/05/22 14:30:00,6.573,,
2887,09/05/22 15:00:00,6.674,,
2888,09/05/22 15:30:00,6.674,,
2889,09/05/22 16:00:00,6.573,,
2890,09/05/22 16:30:00,6.370,,
2891,09/05/22 17:00:00,6.370,,
2892,09/05/22 17:30:00,6.166,,
2893,09/05/22 18:00:00,6.064,,
2894,09/05/22 18:30:00,5.962,,
2895,09/05/22 19:00:00,5.860,,
2896,09/05/22 19:30:00,5.655,,
2897,09/05/22 20:00:00,5.244,,
2898,09/05/22 20:30:00,4.934,,
2899,09/05/22 21:00:00,4.623,,
2900,09/05/22 21:30:00,4.311,,
2901,09/05/22 22:00:00,4.207,,
2902,09/05/22 22:30:00,4.311,,
2903,09/05/22 23:00:00,4.415,,
2904,09/05/22 23:30:00,4.311,,
2905,09/06/22 00:00:00,4.519,,
2906,09/06/22 00:30:00,4.623,,
2907,09/06/22 01:00:00,4.623,,
2908,09/06/22 01:30:00,4.519,,
2909,09/06/22 02:00:00,4.415,,
2910,09/06/22 02:30:00,4.519,,
2911,09/06/22 03:00:00,4.519,,
2912,09/06/22 03:30:00,4.519,,
2913,09/06/22 04:00:00,4.519,,
2914,09/06/22 04:30:00,4.623,,
2915,09/06/22 05:00:00,4.623,,
2916,09/06/22 05:30:00,4.727,,
2917,09/06/22 06:00:00,4.727,,
2918,09/06/22 06:30:00,4.831,,
2919,09/06/22 07:00:00,4.831,,
2920,09/06/22 07:30:00,5.037,,
2921,09/06/22 08:00:00,5.244,,
2922,09/06/22 08:30:00,5.450,,
2923,09/06/22 09:00:00,5.757,,
2924,09/06/22 09:30:00,6.064,,
2925,09/06/22 10:00:00,6.370,,
2926,09/06/22 10:30:00,6.674,,
2927,09/06/22 11:00:00,6.978,,
2928,09/06/22 11:30:00,7.179,,
2929,09/06/22 12:00:00,7.481,,
2930,09/06/22 12:30:00,7.682,,
2931,09/06/22 13:00:00,7.782,,
2932,09/06/22 13:30:00,7.782,,
2933,09/06/22 14:00:00,7.782,,
2934,09/06/22 14:30:00,7.682,,
2935,09/06/22 15:00:00,7.481,,
2936,09/06/22 15:30:00,7.381,,
2937,09/06/22 16:00:00,7.280,,
2938,09/06/22 16:30:00,7.280,,
2939,09/06/22 17:00:00,7.280,,
2940,09/06/22 17:30:00,7.280,,
2941,09/06/22 18:00:00,7.079,,
2942,09/06/22 18:30:00,6.978,,
2943,09/06/22 19:00:00,6.674,,
2944,09/06/22 19:30:00,6.370,,
2945,09/06/22 20:00:00,5.962,,
2946,09/06/22 20:30:00,5.552,,
2947,09/06/22 21:00:00,5.141,,
2948,09/06/22 21:30:00,4.934,,
2949,09/06/22 22:00:00,4.727,,
2950,09/06/22 22:30:00,4.623,,
2951,09/06/22 23:00:00,4.519,,
2952,09/06/22 23:30:00,4.519,,
2953,09/07/22 00:00:00,4.415,,
2954,09/07/22 00:30:00,4.415,,
2955,09/07/22 01:00:00,4.415,,
2956,09/07/22 01:30:00,4.311,,
2957,09/07/22 02:00:00,4.311,,
2958,09/07/22 02:30:00,4.311,,
2959,09/07/22 03:00:00,4.311,,
2960,09/07/22 03:30:00,4.311,,
2961,09/07/22 04:00:00,4.311,,
2962,09/07/22 04:30:00,4.311,,
2963,09/07/22 05:00:00,4.415,,
2964,09/07/22 05:30:00,4.519,,
2965,09/07/22 06:00:00,4.727,,
2966,09/07/22 06:30:00,4.727,,
2967,09/07/22 07:00:00,4.831,,
2968,09/07/22 07:30:00,4.831,,
2969,09/07/22 08:00:00,5.037,,
2970,09/07/22 08:30:00,5.244,,
2971,09/07/22 09:00:00,5.552,,
2972,09/07/22 09:30:00,5.860,,
2973,09/07/22 10:00:00,5.962,,
2974,09/07/22 10:30:00,5.962,,
2975,09/07/22 11:00:00,6.166,,
2976,09/07/22 11:30:00,6.268,,
2977,09/07/22 12:00:00,6.370,,
2978,09/07/22 12:30:00,6.573,,
2979,09/07/22 13:00:00,6.877,,
2980,09/07/22 13:30:00,7.079,,
2981,09/07/22 14:00:00,7.280,,
2982,09/07/22 14:30:00,7.280,,
2983,09/07/22 15:00:00,7.179,,
2984,09/07/22 15:30:00,7.079,,
2985,09/07/22 16:00:00,6.978,,
2986,09/07/22 16:30:00,6.877,,
2987,09/07/22 17:00:00,6.877,,
2988,09/07/22 17:30:00,6.674,,
2989,09/07/22 18:00:00,6.573,,
2990,09/07/22 18:30:00,6.370,,
2991,09/07/22 19:00:00,6.166,,
2992,09/07/22 19:30:00,5.962,,
2993,09/07/22 20:00:00,5.757,,
2994,09/07/22 20:30:00,5.552,,
2995,09/07/22 21:00:00,5.347,,
2996,09/07/22 21:30:00,5.244,,
2997,09/07/22 22:00:00,5.141,,
2998,09/07/22 22:30:00,4.934,,
2999,09/07/22 23:00:00,4.831,,
3000,09/07/22 23:30:00,4.727,,
3001,09/08/22 00:00:00,4.831,,
3002,09/08/22 00:30:00,4.831,,
3003,09/08/22 01:00:00,4.831,,
3004,09/08/22 01:30:00,4.831,,
3005,09/08/22 02:00:00,4.727,,
3006,09/08/22 02:30:00,4.831,,
3007,09/08/22 03:00:00,4.831,,
3008,09/08/22 03:30:00,4.831,,
3009,09/08/22 04:00:00,4.727,,
3010,09/08/22 04:30:00,4.727,,
3011,09/08/22 05:00:00,4.623,,
3012,09/08/22 05:30:00,4.415,,
3013,09/08/22 06:00:00,4.207,,
3014,09/08/22 06:30:00,3.998,,
3015,09/08/22 07:00:00,3.893,,
3016,09/08/22 07:30:00,3.788,,
3017,09/08/22 08:00:00,3.788,,
3018,09/08/22 08:30:00,3.998,,
3019,09/08/22 09:00:00,4.207,,
3020,09/08/22 09:30:00,4.519,,
3021,09/08/22 10:00:00,4.727,,
3022,09/08/22 10:30:00,5.037,,
3023,09/08/22 11:00:00,5.244,,
3024,09/08/22 11:30:00,5.450,,
3025,09/08/22 12:00:00,5.655,,
3026,09/08/22 12:30:00,5.757,,
3027,09/08/22 13:00:00,5.962,,
3028,09/08/22 13:30:00,6.166,,
3029,09/08/22 14:00:00,6.268,,
3030,09/08/22 14:30:00,6.370,,
3031,09/08/22 15:00:00,6.370,,
3032,09/08/22 15:30:00,6.370,,
3033,09/08/22 16:00:00,6.471,,
3034,09/08/22 16:30:00,6.370,,
3035,09/08/22 17:00:00,6.268,,
3036,09/08/22 17:30:00,6.166,,
3037,09/08/22 18:00:00,5.962,,
3038,09/08/22 18:30:00,5.860,,
3039,09/08/22 19:00:00,5.552,,
3040,09/08/22 19:30:00,5.347,,
3041,09/08/22 20:00:00,5.037,,
3042,09/08/22 20:30:00,4.727,,
3043,09/08/22 21:00:00,4.415,,
3044,09/08/22 21:30:00,4.102,,
3045,09/08/22 22:00:00,3.893,,
3046,09/08/22 22:30:00,3.788,,
3047,09/08/22 23:00:00,3.998,,
3048,09/08/22 23:30:00,3.998,,
3049,09/09/22 00:00:00,4.207,,
3050,09/09/22 00:30:00,4.415,,
3051,09/09/22 01:00:00,4.519,,
3052,09/09/22 01:30:00,4.623,,
3053,09/09/22 02:00:00,4.519,,
3054,09/09/22 02:30:00,4.415,,
3055,09/09/22 03:00:00,4.415,,
3056,09/09/22 03:30:00,4.519,,
3057,09/09/22 04:00:00,4.415,,
3058,09/09/22 04:30:00,4.519,,
3059,09/09/22 05:00:00,4.519,,
3060,09/09/22 05:30:00,4.519,,
3061,09/09/22 06:00:00,4.519,,
3062,09/09/22 06:30:00,4.519,,
3063,09/09/22 07:00:00,4.519,,
3064,09/09/22 07:30:00,4.623,,
3065,09/09/22 08:00:00,4.727,,
3066,09/09/22 08:30:00,4.934,,
3067,09/09/22 09:00:00,5.244,,
3068,09/09/22 09:30:00,5.450,,
3069,09/09/22 10:00:00,5.655,,
3070,09/09/22 10:30:00,5.962,,
3071,09/09/22 11:00:00,6.166,,
3072,09/09/22 11:30:00,6.370,,
3073,09/09/22 12:00:00,6.573,Logged,
3074,09/09/22 12:30:00,6.775,,
3075,09/09/22 13:00:00,6.978,,
3076,09/09/22 13:30:00,7.079,,
3077,09/09/22 14:00:00,7.179,,
3078,09/09/22 14:30:00,7.179,,
3079,09/09/22 15:00:00,7.079,,
3080,09/09/22 15:30:00,7.079,,
3081,09/09/22 16:00:00,6.978,,
3082,09/09/22 16:30:00,6.877,,
3083,09/09/22 17:00:00,6.674,,
3084,09/09/22 17:30:00,6.573,,
3085,09/09/22 18:00:00,6.370,,
3086,09/09/22 18:30:00,6.064,,
3087,09/09/22 19:00:00,5.757,,
3088,09/09/22 19:30:00,5.552,,
3089,09/09/22 20:00:00,5.450,,
3090,09/09/22 20:30:00,5.347,,
3091,09/09/22 21:00:00,5.347,,
3092,09/09/22 21:30:00,5.244,,
3093,09/09/22 22:00:00,5.244,,
3094,09/09/22 22:30:00,5.141,,
3095,09/09/22 23:00:00,5.141,,
3096,09/09/22 23:30:00,5.037,,
3097,09/10/22 00:00:00,5.037,,
3098,09/10/22 00:30:00,5.037,,
3099,09/10/22 01:00:00,5.037,,
3100,09/10/22 01:30:00,5.037,,
3101,09/10/22 02:00:00,5.141,,
3102,09/10/22 02:30:00,5.141,,
3103,09/10/22 03:00:00,5.244,,
3104,09/10/22 03:30:00,5.244,,
3105,09/10/22 04:00:00,5.244,,
3106,09/10/22 04:30:00,5.244,,
3107,09/10/22 05:00:00,5.244,,
3108,09/10/22 05:30:00,5.244,,
3109,09/10/22 06:00:00,5.244,,
3110,09/10/22 06:30:00,5.244,,
3111,09/10/22 07:00:00,5.244,,
3112,09/10/22 07:30:00,5.347,,
3113,09/10/22 08:00:00,5.450,,
3114,09/10/22 08:30:00,5.655,,
3115,09/10/22 09:00:00,5.962,,
3116,09/10/22 09:30:00,6.268,,
3117,09/10/22 10:00:00,6.573,,
3118,09/10/22 10:30:00,6.978,,
3119,09/10/22 11:00:00,7.280,,
3120,09/10/22 11:30:00,7.582,,
3121,09/10/22 12:00:00,7.782,,
3122,09/10/22 12:30:00,7.983,,
3123,09/10/22 13:00:00,7.983,,
3124,09/10/22 13:30:00,7.983,,
3125,09/10/22 14:00:00,7.782,,
3126,09/10/22 14:30:00,7.582,,
3127,09/10/22 15:00:00,7.582,,
3128,09/10/22 15:30:00,7.582,,
3129,09/10/22 16:00:00,7.582,,
3130,09/10/22 16:30:00,7.582,,
3131,09/10/22 17:00:00,7.481,,
3132,09/10/22 17:30:00,7.381,,
3133,09/10/22 18:00:00,7.280,,
3134,09/10/22 18:30:00,7.079,,
3135,09/10/22 19:00:00,6.877,,
3136,09/10/22 19:30:00,6.674,,
3137,09/10/22 20:00:00,6.370,,
3138,09/10/22 20:30:00,6.268,,
3139,09/10/22 21:00:00,6.166,,
3140,09/10/22 21:30:00,5.962,,
3141,09/10/22 22:00:00,5.860,,
3142,09/10/22 22:30:00,5.757,,
3143,09/10/22 23:00:00,5.655,,
3144,09/10/22 23:30:00,5.552,,
3145,09/11/22 00:00:00,5.552,,
3146,09/11/22 00:30:00,5.347,,
3147,09/11/22 01:00:00,5.244,,
3148,09/11/22 01:30:00,5.244,,
3149,09/11/22 02:00:00,5.244,,
3150,09/11/22 02:30:00,5.347,,
3151,09/11/22 03:00:00,5.347,,
3152,09/11/22 03:30:00,5.244,,
3153,09/11/22 04:00:00,5.037,,
3154,09/11/22 04:30:00,5.037,,
3155,09/11/22 05:00:00,5.141,,
3156,09/11/22 05:30:00,5.141,,
3157,09/11/22 06:00:00,5.244,,
3158,09/11/22 06:30:00,5.141,,
3159,09/11/22 07:00:00,4.934,,
3160,09/11/22 07:30:00,4.831,,
3161,09/11/22 08:00:00,4.934,,
3162,09/11/22 08:30:00,4.934,,
3163,09/11/22 09:00:00,5.141,,
3164,09/11/22 09:30:00,5.347,,
3165,09/11/22 10:00:00,5.450,,
3166,09/11/22 10:30:00,5.552,,
3167,09/11/22 11:00:00,5.860,,
3168,09/11/22 11:30:00,6.268,,
3169,09/11/22 12:00:00,6.573,,
3170,09/11/22 12:30:00,6.775,,
3171,09/11/22 13:00:00,7.079,,
3172,09/11/22 13:30:00,7.179,,
3173,09/11/22 14:00:00,7.179,,
3174,09/11/22 14:30:00,7.280,,
3175,09/11/22 15:00:00,7.280,,
3176,09/11/22 15:30:00,7.079,,
3177,09/11/22 16:00:00,6.775,,
3178,09/11/22 16:30:00,6.370,,
3179,09/11/22 17:00:00,6.268,,
3180,09/11/22 17:30:00,6.166,,
3181,09/11/22 18:00:00,6.064,,
3182,09/11/22 18:30:00,5.962,,
3183,09/11/22 19:00:00,5.757,,
3184,09/11/22 19:30:00,5.450,,
3185,09/11/22 20:00:00,5.244,,
3186,09/11/22 20:30:00,5.037,,
3187,09/11/22 21:00:00,4.934,,
3188,09/11/22 21:30:00,4.831,,
3189,09/11/22 22:00:00,4.727,,
3190,09/11/22 22:30:00,4.727,,
3191,09/11/22 23:00:00,4.623,,
3192,09/11/22 23:30:00,4.623,,
3193,09/12/22 00:00:00,4.727,,
3194,09/12/22 00:30:00,4.727,,
3195,09/12/22 01:00:00,4.727,,
3196,09/12/22 01:30:00,4.727,,
3197,09/12/22 02:00:00,4.831,,
3198,09/12/22 02:30:00,4.831,,
3199,09/12/22 03:00:00,4.831,,
3200,09/12/22 03:30:00,4.831,,
3201,09/12/22 04:00:00,4.831,,
3202,09/12/22 04:30:00,4.831,,
3203,09/12/22 05:00:00,4.727,,
3204,09/12/22 05:30:00,4.623,,
3205,09/12/22 06:00:00,4.519,,
3206,09/12/22 06:30:00,4.415,,
3207,09/12/22 07:00:00,4.415,,
3208,09/12/22 07:30:00,4.415,,
3209,09/12/22 08:00:00,4.519,,
3210,09/12/22 08:30:00,4.623,,
3211,09/12/22 09:00:00,4.831,,
3212,09/12/22 09:30:00,4.934,,
3213,09/12/22 10:00:00,5.141,,
3214,09/12/22 10:30:00,5.347,,
3215,09/12/22 11:00:00,5.552,,
3216,09/12/22 11:30:00,5.962,,
3217,09/12/22 12:00:00,6.573,,
3218,09/12/22 12:30:00,7.079,,
3219,09/12/22 13:00:00,7.381,,
3220,09/12/22 13:30:00,7.481,,
3221,09/12/22 14:00:00,7.381,,
3222,09/12/22 14:30:00,7.079,,
3223,09/12/22 15:00:00,6.775,,
3224,09/12/22 15:30:00,6.978,,
3225,09/12/22 16:00:00,7.179,,
3226,09/12/22 16:30:00,7.381,,
3227,09/12/22 17:00:00,7.280,,
3228,09/12/22 17:30:00,7.179,,
3229,09/12/22 18:00:00,6.978,,
3230,09/12/22 18:30:00,6.674,,
3231,09/12/22 19:00:00,6.268,,
3232,09/12/22 19:30:00,6.064,,
3233,09/12/22 20:00:00,5.757,,
3234,09/12/22 20:30:00,5.552,,
3235,09/12/22 21:00:00,5.347,,
3236,09/12/22 21:30:00,5.244,,
3237,09/12/22 22:00:00,5.141,,
3238,09/12/22 22:30:00,5.037,,
3239,09/12/22 23:00:00,4.934,,
3240,09/12/22 23:30:00,4.831,,
3241,09/13/22 00:00:00,4.831,,
3242,09/13/22 00:30:00,4.831,,
3243,09/13/22 01:00:00,4.831,,
3244,09/13/22 01:30:00,4.831,,
3245,09/13/22 02:00:00,4.831,,
3246,09/13/22 02:30:00,4.727,,
3247,09/13/22 03:00:00,4.727,,
3248,09/13/22 03:30:00,4.623,,
3249,09/13/22 04:00:00,4.519,,
3250,09/13/22 04:30:00,4.415,,
3251,09/13/22 05:00:00,4.311,,
3252,09/13/22 05:30:00,4.311,,
3253,09/13/22 06:00:00,4.207,,
3254,09/13/22 06:30:00,4.207,,
3255,09/13/22 07:00:00,4.102,,
3256,09/13/22 07:30:00,4.102,,
3257,09/13/22 08:00:00,4.102,,
3258,09/13/22 08:30:00,4.102,,
3259,09/13/22 09:00:00,4.207,,
3260,09/13/22 09:30:00,4.415,,
3261,09/13/22 10:00:00,4.623,,
3262,09/13/22 10:30:00,4.727,,
3263,09/13/22 11:00:00,4.831,,
3264,09/13/22 11:30:00,4.934,,
3265,09/13/22 12:00:00,5.037,,
3266,09/13/22 12:30:00,5.347,,
3267,09/13/22 13:00:00,5.450,,
3268,09/13/22 13:30:00,5.552,,
3269,09/13/22 14:00:00,5.655,,
3270,09/13/22 14:30:00,5.655,,
3271,09/13/22 15:00:00,5.757,,
3272,09/13/22 15:30:00,5.757,,
3273,09/13/22 16:00:00,5.757,,
3274,09/13/22 16:30:00,5.757,,
3275,09/13/22 17:00:00,5.655,,
3276,09/13/22 17:30:00,5.655,,
3277,09/13/22 18:00:00,5.552,,
3278,09/13/22 18:30:00,5.552,,
3279,09/13/22 19:00:00,5.450,,
3280,09/13/22 19:30:00,5.347,,
3281,09/13/22 20:00:00,5.141,,
3282,09/13/22 20:30:00,5.141,,
3283,09/13/22 21:00:00,5.037,,
3284,09/13/22 21:30:00,4.934,,
3285,09/13/22 22:00:00,4.934,,
3286,09/13/22 22:30:00,4.831,,
3287,09/13/22 23:00:00,4.727,,
3288,09/13/22 23:30:00,4.727,,
3289,09/14/22 00:00:00,4.727,,
3290,09/14/22 00:30:00,4.623,,
3291,09/14/22 01:00:00,4.623,,
3292,09/14/22 01:30:00,4.519,,
3293,09/14/22 02:00:00,4.519,,
3294,09/14/22 02:30:00,4.415,,
3295,09/14/22 03:00:00,4.415,,
3296,09/14/22 03:30:00,4.415,,
3297,09/14/22 04:00:00,4.415,,
3298,09/14/22 04:30:00,4.415,,
3299,09/14/22 05:00:00,4.415,,
3300,09/14/22 05:30:00,4.415,,
3301,09/14/22 06:00:00,4.415,,
3302,09/14/22 06:30:00,4.415,,
3303,09/14/22 07:00:00,4.519,,
3304,09/14/22 07:30:00,4.519,,
3305,09/14/22 08:00:00,4.519,,
3306,09/14/22 08:30:00,4.623,,
3307,09/14/22 09:00:00,4.727,,
3308,09/14/22 09:30:00,4.831,,
3309,09/14/22 10:00:00,4.934,,
3310,09/14/22 10:30:00,5.037,,
3311,09/14/22 11:00:00,5.244,,
3312,09/14/22 11:30:00,5.450,,
3313,09/14/22 12:00:00,5.552,,
3314,09/14/22 12:30:00,5.655,,
3315,09/14/22 13:00:00,5.655,,
3316,09/14/22 13:30:00,5.552,,
3317,09/14/22 14:00:00,5.552,,
3318,09/14/22 14:30:00,5.450,,
3319,09/14/22 15:00:00,5.450,,
3320,09/14/22 15:30:00,5.450,,
3321,09/14/22 16:00:00,5.347,,
3322,09/14/22 16:30:00,5.347,,
3323,09/14/22 17:00:00,5.347,,
3324,09/14/22 17:30:00,5.347,,
3325,09/14/22 18:00:00,5.347,,
3326,09/14/22 18:30:00,5.244,,
