Serial Number:     399738     --     Series: Temperature (*C) c:1
Serial Number:     399738     --     Series: Dew Point (*C) c:1 3
Serial Number:     399738     --     Series: Abs Humidity (gm/M3) c:1 3
Serial Number:     399738     --     Series: RH (%) c:3

Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
09/09/09 15:00:00.0	18.28	11.5	10.1	64.6
09/09/09 15:30:00.0	18.28	12.1	10.5	67.2
09/09/09 16:00:00.0	16.38	11.05	9.9	70.7
09/09/09 16:30:00.0	15.62	11.42	10.1	76.1
09/09/09 17:00:00.0	14.47	12.07	10.6	85.5
09/09/09 17:30:00.0	14.09	11.76	10.4	85.9
09/09/09 18:00:00.0	14.47	12.3	10.8	86.8
09/09/09 18:30:00.0	13.7	12.06	10.6	89.8
09/09/09 19:00:00.0	12.93	11.78	10.5	92.7
09/09/09 19:30:00.0	12.16	12.16	10.8	100
09/09/09 20:00:00.0	11.77	11.77	10.5	102
09/09/09 20:30:00.0	11.77	11.77	10.5	102.6
09/09/09 21:00:00.0	11.77	11.77	10.5	102.6
09/09/09 21:30:00.0	11.77	11.77	10.5	104
09/09/09 22:00:00.0	11.38	11.38	10.2	104
09/09/09 22:30:00.0	11.38	11.38	10.2	104
09/09/09 23:00:00.0	11.38	11.38	10.2	104
09/09/09 23:30:00.0	10.99	10.99	10	104
09/10/09 00:00:00.0	10.6	10.6	9.8	104
09/10/09 00:30:00.0	10.6	10.6	9.8	104
09/10/09 01:00:00.0	10.6	10.6	9.8	104
09/10/09 01:30:00.0	9.82	9.82	9.3	104
09/10/09 02:00:00.0	9.82	9.82	9.3	104
09/10/09 02:30:00.0	9.42	9.42	9.1	104
09/10/09 03:00:00.0	9.42	9.42	9.1	104
09/10/09 03:30:00.0	9.03	9.03	8.8	104
09/10/09 04:00:00.0	8.23	8.23	8.4	104
09/10/09 04:30:00.0	8.63	8.63	8.6	104
09/10/09 05:00:00.0	8.23	8.23	8.4	104
09/10/09 05:30:00.0	8.63	7.64	8	93.5
09/10/09 06:00:00.0	7.03	5.26	6.9	88.5
09/10/09 06:30:00.0	7.03	6.18	7.3	94.3
09/10/09 07:00:00.0	7.43	4.21	6.4	80
09/10/09 07:30:00.0	9.82	7.35	7.9	84.6
09/10/09 08:00:00.0	10.99	5.37	6.8	68.2
09/10/09 08:30:00.0	12.16	5.13	6.7	62.1
09/10/09 09:00:00.0	13.7	4.65	6.4	54.3
09/10/09 09:30:00.0	16	3.07	5.7	41.9
09/10/09 10:00:00.0	16	7.34	7.7	56.4
09/10/09 10:30:00.0	17.9	4.06	6.1	39.8
09/10/09 11:00:00.0	19.81	5.2	6.5	38.3
09/10/09 11:30:00.0	20.57	5.5	6.7	37.3
09/10/09 12:00:00.0	22.09	5.68	6.7	34.4
09/10/09 12:30:00.0	23.24	1.04	4.8	23.1
09/10/09 13:00:00.0	23.24	7.07	7.4	35.3
09/10/09 13:30:00.0	22.48	6.8	7.2	36.3
09/10/09 14:00:00.0	23.63	5.71	6.7	31.4
09/10/09 14:30:00.0	25.17	-1.5	4	17.1
09/10/09 15:00:00.0	24.79	6.71	7.1	31.4
09/10/09 15:30:00.0	22.48	9.93	9	44.9
09/10/09 16:00:00.0	21.33	11.28	9.8	52.7
09/10/09 16:30:00.0	23.24	9.59	8.7	41.9
09/10/09 17:00:00.0	21.71	11.78	10.2	53.2
09/10/09 17:30:00.0	20.95	12.35	10.6	57.9
09/10/09 18:00:00.0	20.19	13.31	11.3	64.6
09/10/09 18:30:00.0	19.42	13.19	11.2	67.2
09/10/09 19:00:00.0	18.66	12.58	10.8	67.7
09/10/09 19:30:00.0	16.76	13.2	11.3	79.5
09/10/09 20:00:00.0	16.38	13.19	11.3	81.4
09/10/09 20:30:00.0	16	11.79	10.4	76.1
09/10/09 21:00:00.0	18.28	5.47	6.7	42.9
09/10/09 21:30:00.0	17.9	6.75	7.3	48
09/10/09 22:00:00.0	17.14	6.67	7.3	50.1
09/10/09 22:30:00.0	16.38	7.14	7.6	54.3
09/10/09 23:00:00.0	14.85	7.41	7.7	61
09/10/09 23:30:00.0	16	5.93	7	51.2
09/11/09 00:00:00.0	16	5.48	6.8	49.6
09/11/09 00:30:00.0	16.38	4.4	6.3	44.9
09/11/09 01:00:00.0	17.9	1.59	5.1	33.4
09/11/09 01:30:00.0	17.52	2.03	5.3	35.3
09/11/09 02:00:00.0	16.76	2.49	5.5	38.3
09/11/09 02:30:00.0	16.38	1.6	5.1	36.8
09/11/09 03:00:00.0	16	1.63	5.1	37.8
09/11/09 03:30:00.0	16.38	0.46	4.7	33.9
09/11/09 04:00:00.0	16.38	-0.38	4.4	31.9
09/11/09 04:30:00.0	16	-0.29	4.5	32.9
09/11/09 05:00:00.0	16	0.48	4.7	34.8
09/11/09 05:30:00.0	16	0.68	4.8	35.3
09/11/09 06:00:00.0	16	0.68	4.8	35.3
09/11/09 06:30:00.0	16.38	0.66	4.8	34.4
09/11/09 07:00:00.0	16.38	1.21	5	35.8
09/11/09 07:30:00.0	16.76	2.12	5.3	37.3
09/11/09 08:00:00.0	17.52	1.83	5.2	34.8
09/11/09 08:30:00.0	17.9	2.36	5.4	35.3
09/11/09 09:00:00.0	19.04	2.8	5.5	33.9
09/11/09 09:30:00.0	19.81	2.39	5.4	31.4
09/11/09 10:00:00.0	20.95	3.15	5.6	30.9
09/11/09 10:30:00.0	21.33	3.71	5.9	31.4
09/11/09 11:00:00.0	22.48	3.38	5.7	28.6
09/11/09 11:30:00.0	22.86	3.91	5.9	29
09/11/09 12:00:00.0	23.63	3.13	5.6	26.2
09/11/09 12:30:00.0	24.01	3.45	5.7	26.2
09/11/09 13:00:00.0	24.79	3.89	5.9	25.8
09/11/09 13:30:00.0	25.17	3.71	5.8	24.9
09/11/09 14:00:00.0	25.56	3.75	5.8	24.4
09/11/09 14:30:00.0	26.34	3.87	5.8	23.5
09/11/09 15:00:00.0	26.34	4.17	6	24
09/11/09 15:30:00.0	26.73	4.5	6.1	24
09/11/09 16:00:00.0	26.34	4.41	6.1	24.4
09/11/09 16:30:00.0	25.95	4.88	6.3	25.8
09/11/09 17:00:00.0	25.95	5.37	6.5	26.7
09/11/09 17:30:00.0	25.56	5.3	6.5	27.2
09/11/09 18:00:00.0	24.79	5.56	6.6	29
09/11/09 18:30:00.0	24.01	5.81	6.7	30.9
09/11/09 19:00:00.0	22.09	7.05	7.4	37.8
09/11/09 19:30:00.0	19.42	7.16	7.5	44.9
09/11/09 20:00:00.0	19.04	7.01	7.4	45.5
09/11/09 20:30:00.0	19.04	6.16	7	42.9
09/11/09 21:00:00.0	17.9	5.97	6.9	45.5
09/11/09 21:30:00.0	18.66	5.13	6.5	40.9
09/11/09 22:00:00.0	17.9	5.29	6.6	43.4
09/11/09 22:30:00.0	17.9	5.13	6.5	42.9
09/11/09 23:00:00.0	17.14	6.23	7.1	48.6
09/11/09 23:30:00.0	16.38	6.29	7.1	51.2
09/12/09 00:00:00.0	17.52	4.28	6.2	41.4
09/12/09 00:30:00.0	17.14	4.27	6.2	42.4
09/12/09 01:00:00.0	17.14	4.44	6.3	42.9
09/12/09 01:30:00.0	17.52	4.1	6.1	40.9
09/12/09 02:00:00.0	17.52	3.72	5.9	39.8
09/12/09 02:30:00.0	17.14	3.59	5.9	40.4
09/12/09 03:00:00.0	16.76	3.03	5.7	39.8
09/12/09 03:30:00.0	16.76	2.49	5.5	38.3
09/12/09 04:00:00.0	16.76	1.16	5	34.8
09/12/09 04:30:00.0	16.76	0.59	4.8	33.4
09/12/09 05:00:00.0	17.14	1.33	5	34.4
09/12/09 05:30:00.0	17.52	2.99	5.6	37.8
09/12/09 06:00:00.0	17.14	3.2	5.7	39.3
09/12/09 06:30:00.0	16.76	3.42	5.8	40.9
09/12/09 07:00:00.0	17.14	3.76	6	40.9
09/12/09 07:30:00.0	19.42	2.49	5.4	32.4
09/12/09 08:00:00.0	20.95	2.26	5.3	29
09/12/09 08:30:00.0	21.71	2.92	5.5	29
09/12/09 09:00:00.0	22.48	3.13	5.6	28.1
09/12/09 09:30:00.0	23.24	3.33	5.7	27.2
09/12/09 10:00:00.0	24.01	3.72	5.8	26.7
09/12/09 10:30:00.0	24.4	3.56	5.7	25.8
09/12/09 11:00:00.0	25.17	4.44	6.1	26.2
09/12/09 11:30:00.0	25.56	4.27	6	25.3
09/12/09 12:00:00.0	26.73	4.2	6	23.5
09/12/09 12:30:00.0	27.12	4.53	6.1	23.5
09/12/09 13:00:00.0	27.91	4.94	6.2	23.1
09/12/09 13:30:00.0	28.7	5.29	6.4	22.6
09/12/09 14:00:00.0	29.1	5.03	6.3	21.7
09/12/09 14:30:00.0	29.5	4.83	6.2	20.9
09/12/09 15:00:00.0	29.5	5.1	6.3	21.3
09/12/09 15:30:00.0	28.31	8.38	7.9	28.6
09/12/09 16:00:00.0	27.12	8.97	8.3	31.9
09/12/09 16:30:00.0	26.73	9.92	8.8	34.8
09/12/09 17:00:00.0	26.34	10	8.9	35.8
09/12/09 17:30:00.0	24.79	10.01	8.9	39.3
09/12/09 18:00:00.0	23.63	9.58	8.7	40.9
09/12/09 18:30:00.0	22.86	9.42	8.6	42.4
09/12/09 19:00:00.0	21.71	10.42	9.3	48.6
09/12/09 19:30:00.0	19.42	10.93	9.7	57.9
09/12/09 20:00:00.0	18.28	10.76	9.6	61.5
09/12/09 20:30:00.0	17.14	11.67	10.2	70.2
09/12/09 21:00:00.0	16.38	11.98	10.5	75.2
09/12/09 21:30:00.0	15.62	11.52	10.2	76.6
09/12/09 22:00:00.0	15.23	11.45	10.2	78.1
09/12/09 22:30:00.0	16.38	10.62	9.6	68.7
09/12/09 23:00:00.0	15.62	9.78	9.1	68.2
09/12/09 23:30:00.0	16.38	7.82	7.9	56.9
09/13/09 00:00:00.0	16	9.22	8.7	64.1
09/13/09 00:30:00.0	16.38	7.54	7.8	55.8
09/13/09 01:00:00.0	15.62	8.74	8.5	63.6
09/13/09 01:30:00.0	14.85	8.72	8.5	66.7
09/13/09 02:00:00.0	14.85	8.25	8.2	64.6
09/13/09 02:30:00.0	14.09	8.1	8.1	67.2
09/13/09 03:00:00.0	14.47	8.14	8.2	65.7
09/13/09 03:30:00.0	15.23	8.5	8.3	64.1
09/13/09 04:00:00.0	14.85	8.02	8.1	63.6
09/13/09 04:30:00.0	15.62	7.11	7.6	56.9
09/13/09 05:00:00.0	16	7.18	7.6	55.8
09/13/09 05:30:00.0	15.23	9.52	8.9	68.7
09/13/09 06:00:00.0	14.47	10.41	9.5	76.6
09/13/09 06:30:00.0	14.47	10.31	9.4	76.1
09/13/09 07:00:00.0	15.23	10.06	9.3	71.2
09/13/09 07:30:00.0	15.62	11.04	9.9	74.2
09/13/09 08:00:00.0	15.62	11.52	10.2	76.6
09/13/09 08:30:00.0	18.66	10.62	9.5	59.5
09/13/09 09:00:00.0	19.81	10.32	9.3	54.3
09/13/09 09:30:00.0	23.24	5.37	6.5	31.4
09/13/09 10:00:00.0	24.01	7.54	7.6	34.8
09/13/09 10:30:00.0	25.17	5.89	6.7	29
09/13/09 11:00:00.0	24.79	7.61	7.6	33.4
09/13/09 11:30:00.0	22.48	12.8	10.8	54.3
09/13/09 12:00:00.0	22.48	13.65	11.4	57.4
09/13/09 12:30:00.0	22.09	13.55	11.4	58.4
09/13/09 13:00:00.0	21.71	13.61	11.4	60
09/13/09 13:30:00.0	21.71	14.26	11.9	62.6
09/13/09 14:00:00.0	20.19	14.03	11.8	67.7
09/13/09 14:30:00.0	19.42	14.5	12.2	73.2
09/13/09 15:00:00.0	18.28	14.4	12.2	78.1
09/13/09 15:30:00.0	17.9	14.41	12.2	80
09/13/09 16:00:00.0	18.66	14.57	12.3	77.1
09/13/09 16:30:00.0	17.52	14.73	12.5	83.7
09/13/09 17:00:00.0	17.52	14.03	11.9	80
09/13/09 17:30:00.0	16.38	14.02	12	85.9
09/13/09 18:00:00.0	16	14.26	12.2	89.4
09/13/09 18:30:00.0	14.47	13.92	12	96.5
09/13/09 19:00:00.0	13.7	13.7	11.8	100.7
09/13/09 19:30:00.0	13.32	13.32	11.6	102
09/13/09 20:00:00.0	12.93	12.93	11.3	102.9
09/13/09 20:30:00.0	12.93	12.93	11.3	103.7
09/13/09 21:00:00.0	12.55	12.55	11	104
09/13/09 21:30:00.0	12.16	12.16	10.8	104
09/13/09 22:00:00.0	12.16	12.16	10.8	104
09/13/09 22:30:00.0	12.16	12.16	10.8	104
09/13/09 23:00:00.0	11.77	11.77	10.5	104
09/13/09 23:30:00.0	11.38	11.38	10.2	104
09/14/09 00:00:00.0	11.38	11.38	10.2	104
09/14/09 00:30:00.0	11.38	11.38	10.2	104
09/14/09 01:00:00.0	11.38	11.38	10.2	104
09/14/09 01:30:00.0	10.99	10.99	10	104
09/14/09 02:00:00.0	10.6	10.6	9.8	104
09/14/09 02:30:00.0	10.21	10.21	9.5	104
09/14/09 03:00:00.0	9.82	9.82	9.3	104
09/14/09 03:30:00.0	9.82	9.82	9.3	104
09/14/09 04:00:00.0	9.42	9.42	9.1	104
09/14/09 04:30:00.0	9.42	9.42	9.1	102.3
09/14/09 05:00:00.0	9.03	9.03	8.8	101.6
09/14/09 05:30:00.0	8.63	8.63	8.6	101.3
09/14/09 06:00:00.0	8.23	8.23	8.4	104
09/14/09 06:30:00.0	9.03	9.03	8.8	101.6
09/14/09 07:00:00.0	9.82	8.88	8.7	93.9
09/14/09 07:30:00.0	9.82	8.44	8.5	91.1
09/14/09 08:00:00.0	10.21	9.08	8.8	92.7
09/14/09 08:30:00.0	10.21	10.21	9.5	101.6
09/14/09 09:00:00.0	10.21	10.21	9.5	102.9
09/14/09 09:30:00.0	10.6	10.6	9.8	102
09/14/09 10:00:00.0	10.99	10.99	10	102.9
09/14/09 10:30:00.0	11.38	11.38	10.2	102.3
09/14/09 11:00:00.0	11.77	11.77	10.5	100.7
09/14/09 11:30:00.0	11.77	11.77	10.5	101.3
09/14/09 12:00:00.0	12.16	12.01	10.7	99
09/14/09 12:30:00.0	12.16	11.38	10.2	95
09/14/09 13:00:00.0	13.7	11.47	10.2	86.4
09/14/09 13:30:00.0	14.85	11.25	10	79
09/14/09 14:00:00.0	14.47	11.4	10.1	81.8
09/14/09 14:30:00.0	15.62	10.94	9.8	73.7
09/14/09 15:00:00.0	16	11.21	10	73.2
09/14/09 15:30:00.0	17.14	11.24	9.9	68.2
09/14/09 16:00:00.0	16.76	10.98	9.8	68.7
09/14/09 16:30:00.0	17.52	11.15	9.9	66.2
09/14/09 17:00:00.0	17.9	10.16	9.2	60.5
09/14/09 17:30:00.0	17.9	9.25	8.7	56.9
09/14/09 18:00:00.0	17.14	9.07	8.6	59
09/14/09 18:30:00.0	16	9.11	8.7	63.6
09/14/09 19:00:00.0	14.85	8.25	8.2	64.6
09/14/09 19:30:00.0	13.7	8.17	8.2	69.2
09/14/09 20:00:00.0	13.32	8.42	8.3	72.2
09/14/09 20:30:00.0	12.93	8.65	8.5	75.2
09/14/09 21:00:00.0	12.55	9.27	8.9	80.4
09/14/09 21:30:00.0	12.55	9.1	8.8	79.5
09/14/09 22:00:00.0	11.77	8.69	8.5	81.4
09/14/09 22:30:00.0	10.6	8.93	8.7	89.4
09/14/09 23:00:00.0	10.6	9.28	8.9	91.5
09/14/09 23:30:00.0	10.6	9.41	9	92.3
09/15/09 00:00:00.0	10.99	9.86	9.3	92.7
09/15/09 00:30:00.0	10.6	9.84	9.3	95
09/15/09 01:00:00.0	10.99	10.46	9.6	96.5
09/15/09 01:30:00.0	10.99	10.73	9.8	98.3
09/15/09 02:00:00.0	10.6	10.6	9.8	100.7
09/15/09 02:30:00.0	10.21	10.01	9.4	98.7
09/15/09 03:00:00.0	10.21	10.17	9.5	99.7
09/15/09 03:30:00.0	9.82	9.73	9.2	99.4
09/15/09 04:00:00.0	9.42	9.23	8.9	98.7
09/15/09 04:30:00.0	9.03	8.94	8.8	99.4
09/15/09 05:00:00.0	8.63	8.63	8.6	101
09/15/09 05:30:00.0	9.03	9.03	8.8	100.7
09/15/09 06:00:00.0	8.63	8.63	8.6	102
09/15/09 06:30:00.0	8.63	8.63	8.6	101.3
09/15/09 07:00:00.0	9.03	8.39	8.5	95.8
09/15/09 07:30:00.0	9.42	8.85	8.7	96.2
09/15/09 08:00:00.0	9.42	8.85	8.7	96.2
09/15/09 08:30:00.0	9.82	8.99	8.8	94.6
09/15/09 09:00:00.0	10.6	9.41	9	92.3
09/15/09 09:30:00.0	12.16	9.56	9	84.1
09/15/09 10:00:00.0	12.93	9.38	8.9	79
09/15/09 10:30:00.0	14.47	9.11	8.7	70.2
09/15/09 11:00:00.0	14.85	8.94	8.6	67.7
09/15/09 11:30:00.0	17.9	8.11	8	52.7
09/15/09 12:00:00.0	19.42	7.36	7.6	45.5
09/15/09 12:30:00.0	19.81	5.02	6.5	37.8
09/15/09 13:00:00.0	20.57	6.25	7	39.3
09/15/09 13:30:00.0	20.95	7.17	7.5	40.9
09/15/09 14:00:00.0	22.48	7.58	7.6	38.3
09/15/09 14:30:00.0	22.09	7.24	7.5	38.3
09/15/09 15:00:00.0	22.48	7.19	7.4	37.3
09/15/09 15:30:00.0	22.86	5.93	6.8	33.4
09/15/09 16:00:00.0	22.86	6.52	7.1	34.8
09/15/09 16:30:00.0	23.63	7.2	7.4	34.8
09/15/09 17:00:00.0	22.86	6.73	7.2	35.3
09/15/09 17:30:00.0	22.86	6.73	7.2	35.3
09/15/09 18:00:00.0	21.71	7.28	7.5	39.3
09/15/09 18:30:00.0	20.57	7.53	7.7	42.9
09/15/09 19:00:00.0	19.04	8.74	8.4	51.2
09/15/09 19:30:00.0	17.52	9.02	8.6	57.4
09/15/09 20:00:00.0	17.52	9.43	8.8	59
09/15/09 20:30:00.0	17.14	9.32	8.8	60
09/15/09 21:00:00.0	17.14	9.32	8.8	60
09/15/09 21:30:00.0	16.38	9.35	8.8	63.1
09/15/09 22:00:00.0	15.23	10.06	9.3	71.2
09/15/09 22:30:00.0	15.62	9.78	9.1	68.2
09/15/09 23:00:00.0	15.23	9.42	8.9	68.2
09/15/09 23:30:00.0	15.23	9.2	8.7	67.2
09/16/09 00:00:00.0	14.85	8.94	8.6	67.7
09/16/09 00:30:00.0	14.47	10.04	9.3	74.7
09/16/09 01:00:00.0	14.85	9.16	8.7	68.7
09/16/09 01:30:00.0	14.09	9.67	9.1	74.7
09/16/09 02:00:00.0	14.47	9.32	8.8	71.2
09/16/09 02:30:00.0	13.7	8.38	8.3	70.2
09/16/09 03:00:00.0	14.47	8.14	8.2	65.7
09/16/09 03:30:00.0	13.32	8.52	8.4	72.7
09/16/09 04:00:00.0	12.93	8.75	8.5	75.7
09/16/09 04:30:00.0	13.32	8.83	8.6	74.2
09/16/09 05:00:00.0	12.16	9.07	8.8	81.4
09/16/09 05:30:00.0	11.77	9.49	9	85.9
09/16/09 06:00:00.0	11.38	9.33	8.9	87.2
09/16/09 06:30:00.0	10.6	8.93	8.7	89.4
09/16/09 07:00:00.0	10.99	9.17	8.8	88.5
09/16/09 07:30:00.0	12.55	9.86	9.2	83.7
09/16/09 08:00:00.0	14.09	10.43	9.5	78.6
09/16/09 08:30:00.0	14.47	10.51	9.6	77.1
09/16/09 09:00:00.0	15.62	10.21	9.3	70.2
09/16/09 09:30:00.0	16	10.58	9.6	70.2
09/16/09 10:00:00.0	17.52	10.43	9.4	63.1
09/16/09 10:30:00.0	19.04	10.7	9.5	58.4
09/16/09 11:00:00.0	19.42	10.8	9.6	57.4
09/16/09 11:30:00.0	18.28	6.48	7.2	46
09/16/09 12:00:00.0	16.76	7.36	7.7	53.8
09/16/09 12:30:00.0	19.81	9.44	8.7	51.2
09/16/09 13:00:00.0	18.28	9.31	8.7	55.8
09/16/09 13:30:00.0	16.38	8.97	8.6	61.5
09/16/09 14:00:00.0	16.76	9.47	8.9	62.1
09/16/09 14:30:00.0	18.28	9.86	9	57.9
09/16/09 15:00:00.0	18.66	10.09	9.2	57.4
09/16/09 15:30:00.0	16.76	9.33	8.8	61.5
09/16/09 16:00:00.0	15.23	10.47	9.5	73.2
09/16/09 16:30:00.0	14.85	10.51	9.6	75.2
09/16/09 17:00:00.0	15.23	11.25	10	77.1
09/16/09 17:30:00.0	13.7	12.13	10.7	90.2
09/16/09 18:00:00.0	12.55	12.55	11	104
09/16/09 18:30:00.0	11.38	11.38	10.2	104
09/16/09 19:00:00.0	10.99	10.99	10	104
09/16/09 19:30:00.0	10.21	10.21	9.5	104
09/16/09 20:00:00.0	9.42	9.42	9.1	104
09/16/09 20:30:00.0	9.42	9.42	9.1	104
09/16/09 21:00:00.0	9.42	9.42	9.1	104
09/16/09 21:30:00.0	9.42	9.42	9.1	102.6
09/16/09 22:00:00.0	9.42	9.33	9	99.4
09/16/09 22:30:00.0	9.42	9.17	8.9	98.3
09/16/09 23:00:00.0	9.42	9.42	9.1	102
09/16/09 23:30:00.0	9.42	9.42	9.1	103.7
09/17/09 00:00:00.0	9.42	9.42	9.1	104
09/17/09 00:30:00.0	9.03	9.03	8.8	104
09/17/09 01:00:00.0	9.03	9.03	8.8	104
09/17/09 01:30:00.0	8.63	8.63	8.6	104
09/17/09 02:00:00.0	8.23	8.23	8.4	104
09/17/09 02:30:00.0	7.83	7.83	8.2	104
09/17/09 03:00:00.0	7.43	7.43	8	102.6
09/17/09 03:30:00.0	7.43	7.43	8	101.6
09/17/09 04:00:00.0	7.43	7.14	7.8	98
09/17/09 04:30:00.0	7.03	6.88	7.7	99
09/17/09 05:00:00.0	7.03	7.03	7.8	100.4
09/17/09 05:30:00.0	7.03	6.47	7.5	96.2
09/17/09 06:00:00.0	6.62	6	7.2	95.8
09/17/09 06:30:00.0	6.62	6.43	7.5	98.7
09/17/09 07:00:00.0	7.03	7.03	7.8	100.7
09/17/09 07:30:00.0	7.03	6.67	7.6	97.6
09/17/09 08:00:00.0	7.43	7.14	7.8	98
09/17/09 08:30:00.0	7.83	7.48	8	97.6
09/17/09 09:00:00.0	8.23	7.66	8.1	96.2
09/17/09 09:30:00.0	9.03	7.38	7.9	89.4
09/17/09 10:00:00.0	10.21	7.49	7.9	83.2
09/17/09 10:30:00.0	11.38	6.96	7.6	74.2
09/17/09 11:00:00.0	12.55	6.96	7.6	68.7
09/17/09 11:30:00.0	12.93	8.05	8.1	72.2
09/17/09 12:00:00.0	13.7	7.05	7.6	64.1
09/17/09 12:30:00.0	14.85	7.29	7.7	60.5
09/17/09 13:00:00.0	16	7.6	7.8	57.4
09/17/09 13:30:00.0	16.38	7.82	7.9	56.9
09/17/09 14:00:00.0	17.14	7.98	8	54.8
09/17/09 14:30:00.0	17.9	8.42	8.2	53.8
09/17/09 15:00:00.0	17.9	8.96	8.5	55.8
09/17/09 15:30:00.0	17.9	8.42	8.2	53.8
09/17/09 16:00:00.0	18.28	8.18	8.1	51.7
09/17/09 16:30:00.0	17.52	8.34	8.2	54.8
09/17/09 17:00:00.0	17.9	8.82	8.4	55.3
09/17/09 17:30:00.0	17.14	9.2	8.7	59.5
09/17/09 18:00:00.0	15.62	9.89	9.1	68.7
09/17/09 18:30:00.0	14.09	10.33	9.5	78.1
09/17/09 19:00:00.0	12.93	10.72	9.8	86.4
09/17/09 19:30:00.0	11.77	10.43	9.6	91.5
09/17/09 20:00:00.0	10.99	10.11	9.4	94.3
09/17/09 20:30:00.0	10.21	9.91	9.3	98
09/17/09 21:00:00.0	9.82	9.82	9.3	100.4
09/17/09 21:30:00.0	9.82	9.56	9.1	98.3
09/17/09 22:00:00.0	9.42	9.42	9.1	101.6
09/17/09 22:30:00.0	9.03	6.73	7.5	85.5
09/17/09 23:00:00.0	8.63	8	8.2	95.8
09/17/09 23:30:00.0	8.63	3.01	5.8	67.7
09/18/09 00:00:00.0	9.03	5.93	7.1	80.9
09/18/09 00:30:00.0	8.23	3.53	6.1	72.2
09/18/09 01:00:00.0	8.63	4.59	6.5	75.7
09/18/09 01:30:00.0	9.03	0.95	5	56.9
09/18/09 02:00:00.0	9.03	0.18	4.7	53.8
09/18/09 02:30:00.0	8.63	-0.73	4.4	51.7
09/18/09 03:00:00.0	10.21	-3.53	3.6	37.8
09/18/09 03:30:00.0	10.21	-1.98	4	42.4
09/18/09 04:00:00.0	10.21	-3.18	3.7	38.8
09/18/09 04:30:00.0	9.82	0.23	4.8	51.2
09/18/09 05:00:00.0	10.21	-5.56	3.1	32.4
09/18/09 05:30:00.0	10.21	-3.35	3.6	38.3
09/18/09 06:00:00.0	9.82	-2.34	3.9	42.4
09/18/09 06:30:00.0	10.99	0.59	4.9	48.6
09/18/09 07:00:00.0	11.38	-0.29	4.5	44.4
09/18/09 07:30:00.0	12.55	-0.04	4.6	41.9
09/18/09 08:00:00.0	14.09	-0.82	4.3	35.8
09/18/09 08:30:00.0	15.23	-0.55	4.4	33.9
09/18/09 09:00:00.0	16.76	-1.77	4	28.1
09/18/09 09:30:00.0	17.52	-1.81	4	26.7
09/18/09 10:00:00.0	19.04	-1.96	3.9	24
09/18/09 10:30:00.0	19.42	-2.16	3.9	23.1
09/18/09 11:00:00.0	20.19	-0.5	4.3	24.9
09/18/09 11:30:00.0	21.33	-0.86	4.2	22.6
09/18/09 12:00:00.0	22.86	-2.46	3.7	18.3
09/18/09 12:30:00.0	22.86	-2.75	3.6	17.9
09/18/09 13:00:00.0	23.63	-2.44	3.7	17.5
09/18/09 13:30:00.0	24.01	-3.84	3.4	15.4
09/18/09 14:00:00.0	24.4	-4.15	3.3	14.7
09/18/09 14:30:00.0	24.4	-3.88	3.3	15
09/18/09 15:00:00.0	24.79	-3.22	3.5	15.4
09/18/09 15:30:00.0	25.17	-2.23	3.8	16.2
09/18/09 16:00:00.0	25.95	-2.64	3.6	15
09/18/09 16:30:00.0	25.17	-2.91	3.6	15.4
09/18/09 17:00:00.0	25.17	-2.57	3.7	15.8
09/18/09 17:30:00.0	23.24	4.04	6	28.6
09/18/09 18:00:00.0	21.33	6.37	7.1	37.8
09/18/09 18:30:00.0	19.81	6.84	7.3	42.9
09/18/09 19:00:00.0	17.9	6.44	7.2	47
09/18/09 19:30:00.0	16.38	6.43	7.2	51.7
09/18/09 20:00:00.0	15.23	6.75	7.4	56.9
09/18/09 20:30:00.0	14.09	6.81	7.5	61.5
09/18/09 21:00:00.0	13.7	6.93	7.5	63.6
09/18/09 21:30:00.0	12.55	8.65	8.5	77.1
09/18/09 22:00:00.0	12.16	9.4	9	83.2
09/18/09 22:30:00.0	11.77	9.8	9.2	87.7
09/18/09 23:00:00.0	10.21	9.08	8.8	92.7
09/18/09 23:30:00.0	9.82	9.12	8.9	95.4
09/19/09 00:00:00.0	10.21	9.21	8.9	93.5
09/19/09 00:30:00.0	9.82	8.99	8.8	94.6
09/19/09 01:00:00.0	10.21	9.15	8.9	93.1
09/19/09 01:30:00.0	10.21	9.85	9.3	97.6
09/19/09 02:00:00.0	10.99	8.66	8.5	85.5
09/19/09 02:30:00.0	12.55	8.74	8.6	77.6
09/19/09 03:00:00.0	11.38	9.33	8.9	87.2
09/19/09 03:30:00.0	10.99	8.88	8.7	86.8
09/19/09 04:00:00.0	10.99	9.1	8.8	88.1
09/19/09 04:30:00.0	10.6	8.56	8.5	87.2
09/19/09 05:00:00.0	11.38	9.7	9.2	89.4
09/19/09 05:30:00.0	11.38	10.18	9.5	92.3
09/19/09 06:00:00.0	10.99	10.16	9.5	94.6
09/19/09 06:30:00.0	10.99	10.99	10	100
09/19/09 07:00:00.0	11.38	11.38	10.2	101
09/19/09 07:30:00.0	11.38	11.38	10.2	100
09/19/09 08:00:00.0	10.6	10.6	9.8	103.7
09/19/09 08:30:00.0	10.6	10.6	9.8	104
09/19/09 09:00:00.0	10.6	10.6	9.8	102.9
