Date Time,Temperature
7/6/12 4:09,4.1
7/6/12 4:39,3.7
7/6/12 5:09,3.7
7/6/12 5:39,3.7
7/6/12 6:09,3.7
7/6/12 6:39,3.7
7/6/12 7:09,4.1
7/6/12 7:39,4.5
7/6/12 8:09,4.9
7/6/12 8:39,5.3
7/6/12 9:09,6.2
7/6/12 9:39,7
7/6/12 10:09,8.2
7/6/12 10:39,9
7/6/12 11:09,10.2
7/6/12 11:39,10.9
7/6/12 12:09,11.7
7/6/12 12:39,12.1
7/6/12 13:09,12.9
7/6/12 13:39,12.9
7/6/12 14:09,13.3
7/6/12 14:39,13.7
7/6/12 15:09,13.7
7/6/12 15:39,13.7
7/6/12 16:09,13.3
7/6/12 16:39,13.3
7/6/12 17:09,12.9
7/6/12 17:39,12.5
7/6/12 18:09,12.1
7/6/12 18:39,11.3
7/6/12 19:09,10.6
7/6/12 19:39,9.8
7/6/12 20:09,9
7/6/12 20:39,8.2
7/6/12 21:09,7.4
7/6/12 21:39,7
7/6/12 22:09,6.2
7/6/12 22:39,6.2
7/6/12 23:09,5.8
7/6/12 23:39,5.3
7/7/12 0:09,5.3
7/7/12 0:39,4.9
7/7/12 1:09,4.9
7/7/12 1:39,4.9
7/7/12 2:09,4.5
7/7/12 2:39,4.5
7/7/12 3:09,4.5
7/7/12 3:39,4.5
7/7/12 4:09,4.5
7/7/12 4:39,4.5
7/7/12 5:09,4.5
7/7/12 5:39,4.5
7/7/12 6:09,4.5
7/7/12 6:39,4.5
7/7/12 7:09,4.5
7/7/12 7:39,4.9
7/7/12 8:09,5.3
7/7/12 8:39,6.2
7/7/12 9:09,7
7/7/12 9:39,7.8
7/7/12 10:09,8.6
7/7/12 10:39,9.8
7/7/12 11:09,10.9
7/7/12 11:39,11.7
7/7/12 12:09,12.5
7/7/12 12:39,13.3
7/7/12 13:09,14.1
7/7/12 13:39,14.4
7/7/12 14:09,14.8
7/7/12 14:39,14.8
7/7/12 15:09,15.2
7/7/12 15:39,15.2
7/7/12 16:09,14.8
7/7/12 16:39,14.8
7/7/12 17:09,14.4
7/7/12 17:39,14.1
7/7/12 18:09,13.3
7/7/12 18:39,12.5
7/7/12 19:09,11.7
7/7/12 19:39,10.9
7/7/12 20:09,10.2
7/7/12 20:39,9.4
7/7/12 21:09,8.2
7/7/12 21:39,7.8
7/7/12 22:09,7.4
7/7/12 22:39,6.6
7/7/12 23:09,6.6
7/7/12 23:39,6.2
7/8/12 0:09,5.8
7/8/12 0:39,5.8
7/8/12 1:09,5.8
7/8/12 1:39,5.8
7/8/12 2:09,5.3
7/8/12 2:39,5.3
7/8/12 3:09,5.3
7/8/12 3:39,5.3
7/8/12 4:09,5.3
7/8/12 4:39,5.3
7/8/12 5:09,5.3
7/8/12 5:39,5.3
7/8/12 6:09,5.3
7/8/12 6:39,5.3
7/8/12 7:09,5.3
7/8/12 7:39,5.8
7/8/12 8:09,6.2
7/8/12 8:39,7
7/8/12 9:09,7.8
7/8/12 9:39,8.6
7/8/12 10:09,9.8
7/8/12 10:39,10.9
7/8/12 11:09,11.7
7/8/12 11:39,12.9
7/8/12 12:09,13.7
7/8/12 12:39,14.4
7/8/12 13:09,15.2
7/8/12 13:39,15.6
7/8/12 14:09,15.9
7/8/12 14:39,15.9
7/8/12 15:09,16.3
7/8/12 15:39,15.9
7/8/12 16:09,15.6
7/8/12 16:39,15.2
7/8/12 17:09,15.2
7/8/12 17:39,14.8
7/8/12 18:09,14.1
7/8/12 18:39,13.3
7/8/12 19:09,12.5
7/8/12 19:39,11.7
7/8/12 20:09,10.9
7/8/12 20:39,10.2
7/8/12 21:09,9.4
7/8/12 21:39,8.6
7/8/12 22:09,8.2
7/8/12 22:39,7.4
7/8/12 23:09,7
7/8/12 23:39,7
7/9/12 0:09,6.6
7/9/12 0:39,6.6
7/9/12 1:09,6.2
7/9/12 1:39,6.2
7/9/12 2:09,5.8
7/9/12 2:39,5.8
7/9/12 3:09,5.8
